id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
112020;00023/2021;00050;Pregão;440337;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 MB, TIPO CARTAO:COMPACT FLASH, USO:CAMERA FOTOGRÁFICA DIGITAL, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS;UNIDADE;40;58;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DE MINAS GERAIS;985219 - PREFEITURA MUNICIPAL DE SãO DOMINGOS DO PRATA;Pregão Eletrônico -  Registro de Preços para eventual e futuro fornecimento de equipamentos de informática e correlatos;R$ 115;SISRP;SANDISK;05/08/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;985219;2021;5;MATERIAIS;R$ 58
504819;00031/2021;00037;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;4;58,32;L E F COMERCIO E SERVICOS LTDA;DISTRITO FEDERAL;925170 - SERVIÇO NAC.DE APRENDIZAGEM INDUSTRIAL;Pregão Eletrônico -  Aquisição de materiais/ferramentas para realização de treinamento dos alunos competidores da ocupação de funilaria para Seletiva WorldSkills2021, visando atender as demandas do Senai/DF, conforme especificações, quantidades e demais condições constantes deste Edital e seus Anexos.;R$ 60;SISPP;HP;22/10/2021;41244205000108;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925170;2021;5;MATERIAIS;R$ 58,32
1068391;00007/2021;00050;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;5;58,52;MAKTUB DISTRIBUIDORA LTDA;COMANDO DO EXERCITO;160292 - COLEGIO MILITAR DO RIO DE JANEIRO/RJ;Pregão Eletrônico -  Aquisição de Suprimentos de Informática para atender a demando do Colégio Militar do Rio de Janeiro.;R$ 75,17;SISRP;MULTILASER;20/05/2021;38485259000142;Micro Empresa;MINISTERIO DEFESA;160292;2021;5;MATERIAIS;R$ 58,52
1161449;00011/2021;00047;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;15;58,55;SCORPION INFORMATICA  EIRELI;COMANDO DO EXERCITO;160227 - 15ª COMPANHIA DE INFANTARIA MECANIZADO;Pregão Eletrônico -  Aquisição de Material de Consumo;R$ 66,29;SISRP;SANDISK;13/09/2021;04567265000127;Pequena Empresa;MINISTERIO DEFESA;160227;2021;5;MATERIAIS;R$ 58,55
511371;00008/2021;00066;Pregão;462813;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:16 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;5;58,8;RODRIGO TONELOTTO;ESTADO DE SAO PAULO;982955 - PREFEITURA MUNICIPAL DE TUIUTI/SP;Pregão Eletrônico -  Aquisição parcelada de materiais de escritório por 12 meses - Registro de Preço;R$ 62,8;SISPP;MULTILASER;23/06/2021;02514617000150;Outros;REPUBLICA FEDERATIVA DO BRASIL;982955;2021;5;MATERIAIS;R$ 58,8
1091810;00001/2020;00128;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;90;58,9;BALSAS EMPRESA GRAFICA E EDITORA LTDA;DEPARTAMENTO DE POLICIA FEDERAL;200390 - SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - PI;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais de consumo e ferramentas permanentes para atender às necessidades da Superintendência Regional de Polícia Federal no Piauí e da Delegacia de Polícia Federal em Parnaíba-PI.;R$ 71,9;SISRP;TECHKEY;02/02/2021;05194445000173;Micro Empresa;MINISTERIO DA JUSTICA;200390;2021;5;MATERIAIS;R$ 58,9
104951;00110/2021;00067;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;5;59;MICROSOUSA INFORMATICA LTDA;ESTADO DE MINAS GERAIS;984223 - PREFEITURA MUNICIPAL DE CAMPO BELO;Pregão Eletrônico -  Aquisição de equipamentos de informática  e softwares para serem utilizados na secretaria municipal de educação, escolas municipais, cemeis, ceom, secretaria municipal de esporte, cultura e turismo e bibliotecas municipais, através do sistema registro de preços;R$ 62;SISRP;MULTILASER;24/08/2021;11881304000121;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;984223;2021;5;MATERIAIS;R$ 59
1616095;00020/2021;00156;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;75;59;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DA AERONAUTICA;120016 - GRUPAMENTO DE APOIO DE SÃO JOSÉ DOS CAMPOS;Pregão Eletrônico -  Aquisição de material de consumo de TI;R$ 73,13;SISRP;OEM;01/09/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;120016;2021;5;MATERIAIS;R$ 59
1385842;00009/2021;00033;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;30;59;RS MIDIA SUPRIMENTOS DE INFORMATICA LTDA;COMANDO DO EXERCITO;160447 - 1º BATALHãO FERROVIáRIO;Pregão Eletrônico -  Registro de Preços para eventual aquisição de material permanente e de consumo de informática.;R$ 81,82;SISRP;MULTILASER;08/10/2021;13383196000192;Micro Empresa;MINISTERIO DEFESA;160447;2021;5;MATERIAIS;R$ 59
1619871;00049/2020;00052;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;70;59;SAFE - SUPPLY & IT SUPRIMENTOS LTDA;INST.FED.DE EDUC.,CIENC.E TEC. DO RS;158328 - INST.FED.DO RS/CAMPUS CAXIAS;Pregão Eletrônico -  Aquisição de Itens de Tecnologia da Informação e Comunicação para o Campus Caxias do Sul do IFRS;R$ 85;SISRP;MULTILASER;02/03/2021;14183614000160;Pequena Empresa;MINISTERIO DA EDUCACAO;158328;2021;5;MATERIAIS;R$ 59
1609688;00014/2021;00081;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;60;59,1666;VK CONSULTORIA E ASSESSORIA LTDA;ESTADO DE RORAIMA;980315 - PREFEITURA MUNICIPAL DE SÃO LUIZ/RR;Pregão Eletrônico -  Aquisição de Material de Expediente, para atender as necessidades da Secretaria Municipal de Administração e suas respectivas secretarias, Secretaria Municipal de Assistência Social e Secretaria Municipal de Educação e Cultura do Município de São Luiz - Roraima.;R$ 64;SISPP;MULTILASER;11/06/2021;21840074000106;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;980315;2021;5;MATERIAIS;R$ 59,1666
1989936;00037/2021;00007;Dispensa de Licitação;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;3;59,66;JG DOS SANTOS COMERCIO E SERVICO;FUNDACAO OSWALDO CRUZ;254501 - INSTITUTO DE CIÊNCIA E TEC. EM BIOMODELOS;Aquisição de itens de Informática-Consumo.;-;SISPP;SIMILAR;21/06/2021;29654909000145;Micro Empresa;MINISTERIO DA SAUDE;254501;2021;6;MATERIAIS;R$ 59,66
1618082;00103/2021;00016;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;30;59,9;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155904 - HOSPITAL DAS CLINICAS DE GOIÁS;Pregão Eletrônico -  Registro de preço para a aquisição de  insumos de TIC (Tecnologia da Informação e Comunicação), para o Hospital das Clínicas de Goiás.;R$ 120;SISRP;ADATA;28/10/2021;30426527000143;Pequena Empresa;MINISTERIO DA EDUCACAO;155904;2021;5;MATERIAIS;R$ 59,9
116932;00006/2021;00003;Pregão;450734;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:64 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS, CARACTERÍSTICAS ADICIONAIS:COM ADAPTADOR;UNIDADE;2;60;MALKUT & BOHN LTDA;ESTADO DO PARANA;927634 - CÂMARA MUNICIPAL DE PATO BRANCO;Pregão Eletrônico -  Aquisição de materiais e equipamentos de informática, visando atender às necessidades da Câmara Municipal de Pato Branco, de acordo às especificações estabelecidas no Anexo I - Termo de Referência do edital;R$ 100;SISPP;SANDISK;17/03/2021;10868068000140;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;927634;2021;5;MATERIAIS;R$ 60
63270;00026/2021;00065;Pregão;477785;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:SDXC, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:VELOCIDADE DE LEITURA 170 MB/S;UNIDADE;40;60;M. C. F. DO NASCIMENTO;ESTADO DO MARANHAO;980146 - PREFEITURA MUNICIPAL DE CENTRO DO GUILHERME;Pregão Eletrônico -  Eventuais aquisições de equipamentos e materiais de informática para o Município.;R$ 167,45;SISRP;&#8206;SANDISK;21/09/2021;09089334000158;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;980146;2021;5;MATERIAIS;R$ 60
1997801;00037/2021;00005;Dispensa de Licitação;385479;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:SDHC, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS;UNIDADE;1;60;JMA SOARES SOLUCOES INTEGRADAS DISTRIBUIDORA E ENGENHARIA LTDA;FUNDACAO OSWALDO CRUZ;254501 - INSTITUTO DE CIÊNCIA E TEC. EM BIOMODELOS;Aquisição de itens de Informática-Consumo.;-;SISPP;SANDISK;21/06/2021;13488227000170;Micro Empresa;MINISTERIO DA SAUDE;254501;2021;6;MATERIAIS;R$ 60
1618127;00005/2021;00016;Pregão;443472;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 3.0, VELOCIDADE LEITURA:150 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;29;60;EASYTECH INFORMATICA E SERVICOS LTDA;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155910 - HOSPITAL UNIV. MONS. JOÃO B. DE CARVALHO D.;Pregão Eletrônico -  Registro de Preço, pelo prazo de 12 meses, visando a eventual e futura aquisição de INSUMOS DE TI para atender às necessidades do Hospital Universitário de Lagarto (Hospital Universitário Mons. João Batista de Carvalho Daltro) - HUL/UFS/EBSERH, conforme condições, quantidades, exigências e estimativas expressas em edital, inclusive as encaminhadas pelos órgãos e entidades participantes (quando for o caso).;R$ 170;SISRP;MULTILASER;12/05/2021;05462543000144;Pequena Empresa;MINISTERIO DA EDUCACAO;155910;2021;5;MATERIAIS;R$ 60
1190354;00012/2021;00027;Pregão;443472;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 3.0, VELOCIDADE LEITURA:150 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;60;60;RS PACHECO ANDRADE & CIA LTDA;COMANDO DO EXERCITO;160170 - COMANDO 23 BRIGADA DE INFANTARIA DE SELVA;Pregão Eletrônico -  Aquisição de Impressos Gráficos.;R$ 76;SISRP;RS PACHECO;16/08/2021;05088041000103;Micro Empresa;MINISTERIO DEFESA;160170;2021;5;MATERIAIS;R$ 60
243268;00002/2021;00086;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;20;60;CID GONCALVES DE FIGUEIREDO;ESTADO DA BAHIA;983539 - PREFEITURA MUNICIPAL DE BIASSUCÊ/BA;Pregão Eletrônico -  Registro de preços, para futura e eventual aquisição de materiais consumo (papelaria), para manutenção das secretarias e setores da prefeitura de Ibiassucê   Bahia;R$ 75;SISRP;MULTILASER;15/03/2021;01785554000104;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;983539;2021;5;MATERIAIS;R$ 60
38952;00008/2021;00080;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;7;60,65;SCORPION INFORMATICA  EIRELI;ESTADO DO MATO GROSSO DO SUL;926836 - CONSELHO REGIONAL DE CORRETORES DE IMÓVEIS 14;Pregão Eletrônico -  Registro de preços destinado à Aquisição de materiais de consumo/expediente para o almoxarifado do CRECI/MS pelo período de 12 (doze) meses.;R$ 93,86;SISRP;SANDISK;10/09/2021;04567265000127;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;926836;2021;5;MATERIAIS;R$ 60,65
1616736;00016/2020;00002;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;150;60,88;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;MINISTERIO PUBLICO DA UNIAO;200049 - PROCURADORIA DA REPUBLICA - SP;Pregão Eletrônico -  Registro de Preços, pelo prazo de 12 meses, para aquisição de pen drive e webcam para atender necessidade das unidades da Procuradoria da República no Estado de São Paulo.;R$ 92,76;SISRP;ADATA;25/03/2021;30426527000143;Pequena Empresa;MINISTERIO PUBLICO DA UNIAO;200049;2021;5;MATERIAIS;R$ 60,88
210520;00004/2021;00002;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;2;60,9;ATACADO MINIPRECO LTDA;ESTADO DO PARANA;987805 - PREFEITURA MUNICIPAL DE REALEZA;Pregão Eletrônico -  Formação de Registro de Preços visando à eventual aquisição material para o enfrentamento da Dengue, com recursos da Portaria 345/2020.;R$ 60,9;SISRP;MULTILASER;13/08/2021;37196858000183;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;987805;2021;5;MATERIAIS;R$ 60,9
