id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1622135;00015/2020;00028;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;81;25,9;FF EQUIPAMENTOS, INFORMATICA E REPRESENTACOES LTDA;COMANDO DO EXERCITO;160111 - COMANDO DA 4A BDA DE INFANTARIA MOTORIZADA;Pregão Eletrônico -  Aquisição de materiais de informática, de comunicação e áudio/vídeo/foto, com o objetivo de atender as necessidades da 4ª Bda Inf L Mth e Organizações Militares participantes.;R$ 31,64;SISRP;MULTILASER;12/01/2021;30991782000139;Micro Empresa;MINISTERIO DEFESA;160111;2021;5;MATERIAIS;R$ 25,9
253024;00049/2021;00134;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;10;25,95;P&M COMERCIAL E DISTRIBUIDORA DE PRODUTOS E EQUIPAMENTOS - EIRELI;ESTADO DO PARANA;987791 - PREFEITURA MUNICIPAL DE PRUDENTÓPOLIS/PR;Pregão Eletrônico -  Registro de Preços para aquisição de materiais de expediente.;R$ 44,9;SISRP;UTECH;13/05/2021;36417713000100;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987791;2021;5;MATERIAIS;R$ 25,95
436838;00007/2020;00067;Pregão;462813;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:16 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;8;25,97;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 25,97
66759;00007/2020;00175;Pregão;462813;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:16 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;2;25,97;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 25,97
1609605;00005/2021;00006;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;20;26;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DO PARA;925301 - INSTITUTO DE TERRAS DO PARÁ;Pregão Eletrônico -  O objeto do presente termo é a aquisição de materiais e peças de reposição e atualizações para estações de trabalho, a fim de abastecer ao Instituto de Terras do Pará (ITERPA), conforme o planejamento elaborado por esta Gerência de Material e Patrimônio (GMP), juntamente com o Núcleo de Tecnologia da Informação (NTI).;R$ 34,66;SISPP;OEM;23/08/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925301;2021;5;MATERIAIS;R$ 26
147537;00005/2021;00101;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;50;26;LAZZACLEAN SERVICOS DE PORTARIAS LTDA;ESTADO DE TOCANTINS;451555 - UNIVERSIDADE ESTADUAL DO TOCANTINS;Pregão Eletrônico -  Aquisição de materiais de consumo (expediente, papelaria, escritório e outros);R$ 35,55;SISRP;MULTILASER;24/09/2021;35840944000151;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;451555;2021;5;MATERIAIS;R$ 26
1365329;00183/2020;00010;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;150;26,16;ARTPROMO COMERCIO DE BRINDES E PRODUTOS PROMOCIONAIS LTDA;UNIVERSIDADE FEDERAL DE VICOSA;154052 - CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV;Pregão Eletrônico -  Eventual Aquisição de Materiais de Escritório e Suprimentos de Impressão (papel sulfite, fita adesiva, cartuchos de tintas, memória portátil, alfinetes, grampeador/grampos, entre outros).;R$ 43,17;SISRP;ARTPROMO;26/02/2021;29981443000192;Micro Empresa;MINISTERIO DA EDUCACAO;154052;2021;5;MATERIAIS;R$ 26,16
1228461;00002/2021;00113;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;600;26,33;ARTPROMO COMERCIO DE BRINDES E PRODUTOS PROMOCIONAIS LTDA;COMANDO DO EXERCITO;160158 - COMANDO 13 BDA DE INFANTARIA MOTORIZADA-ME/MT;Pregão Eletrônico -  Aquisição material de comum de expediente e consumo para o Comando da 13ª Bda.;R$ 100;SISRP;ARTPROMO;03/08/2021;29981443000192;Micro Empresa;MINISTERIO DEFESA;160158;2021;5;MATERIAIS;R$ 26,33
139860;00057/2021;00028;Pregão;426616;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:FLASH CARD, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;200;26,685;FRANCISCO DE FREITAS SEIXAS 83390553053;ESTADO DO RIO GRANDE DO SUL;988815 - PREF.MUNICIPAL DO RIO GRANDE/RS;Pregão Eletrônico -  Aquisição de material de consumo - Materiais de Informática e elétricos para as Escolas da Rede Municipal.;R$ 50;SISPP;MULTILASER;18/10/2021;40228917000162;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;988815;2021;5;MATERIAIS;R$ 26,685
20155;01609/2020;00018;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;2.679;26,72;R7 DIGITAL INFORMATICA E SERVICOS LTDA;ESTADO DO CEARA;943001 - GOVERNO DO ESTADO DO CEARA;Pregão Eletrônico -  Registro de Preços para futuras e eventuais aquisições de Material de Consumo   Expediente (Suprimentos de TI), de acordo com as especificações e quantitativos previstos no Anexo I   Termo de Referência deste edital.;R$ 49,9;SISPP;KINGSTON;01/09/2021;20788809000137;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;943001;2021;5;MATERIAIS;R$ 26,72
192944;01609/2020;00017;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;8.242;26,72;R7 DIGITAL INFORMATICA E SERVICOS LTDA;ESTADO DO CEARA;943001 - GOVERNO DO ESTADO DO CEARA;Pregão Eletrônico -  Registro de Preços para futuras e eventuais aquisições de Material de Consumo   Expediente (Suprimentos de TI), de acordo com as especificações e quantitativos previstos no Anexo I   Termo de Referência deste edital.;R$ 49,9;SISPP;KINGSTON;01/09/2021;20788809000137;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;943001;2021;5;MATERIAIS;R$ 26,72
310141;00032/2021;00083;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;60;26,9;HYPER TECHNOLOGIES COMERCIO DE INFORMATICA E SERVICOS EIRELI;ESTADO DO PARANA;987561 - PREFEITURA MUNICIPAL DE FORMOSA DO OESTE;Pregão Eletrônico -  Registro de preços para aquisições futuras de material de expediente para ser utilizado pelas diversas secretarias do Município de Formosa do Oeste/PR, de acordo com as características descritas e repetidas no Termo de Referência.;R$ 53,13;SISRP;MULTILASER;08/07/2021;40689972000150;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;987561;2021;5;MATERIAIS;R$ 26,9
171368;00021/2021;00155;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;50;26,9;BELINKI & SOUZA LTDA;ESTADO DO PARANA;987837 - PREFEITURA MUNICIPAL DE SALTO DO LONTRA/PR;Pregão Eletrônico -  Aquisição de material de expediente para atendimento a diversos Departamentos e Secretarias do Município de Salto do Lontra;R$ 44;SISPP;MAXPRINT;03/05/2021;08831603000147;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987837;2021;5;MATERIAIS;R$ 26,9
1058045;00018/2021;00169;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;160;27;FABIO RIBEIRO 82841942953;COMANDO DO EXERCITO;160157 - 9 BATALHAO DE ENGENHARIA DE CONSTRUCAO-MEX/MT;Pregão Eletrônico -  Aquisição de materiais de expediente, conforme condições, quantidades, exigências e estimativas estabelecidas neste instrumento, visando à vida vegetativa do 9º Batalhão de Engenharia de Construção (9º BEC) na guarnição de Cuiabá.;R$ 60;SISRP;KINGSTON;05/10/2021;41984404000144;Micro Empresa;MINISTERIO DEFESA;160157;2021;5;MATERIAIS;R$ 27
123961;00019/2021;00143;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;238;27,3;MARC COMERCIO DE MATERIAIS, TECNOLOGIA E SERVICOS LTDA;ESTADO DE MINAS GERAIS;985099 - PREFEITURA MUNICIPAL DE RIO DOCE;Pregão Eletrônico -  Registro de preços para futura e eventual aquisição de Material escolar e de escritório para atender as demandas da Secretaria Municipal de Educação e demais secretarias.;R$ 41,7;SISRP;HOOPSON;08/06/2021;27995686000154;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;985099;2021;5;MATERIAIS;R$ 27,3
321288;00017/2021;00230;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;400;27,33;ELIANE DO NASCIMENTO CAMPOS;ESTADO DA PARAIBA;981975 - PREFEITURA MUNICIPAL DE CAJAZEIRAS;Pregão Eletrônico -  Registro De Preços Para A Aquisição, De Forma Parcelada De Material De Expediente E Afins Destinados A Atender As Necessidades De Todas As Secretarias Da Prefeitura Municipal De Cajazeiras   PB;R$ 49,95;SISRP;SANDISK;19/04/2021;13094898000156;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981975;2021;5;MATERIAIS;R$ 27,33
2021890;00047/2021;00001;Dispensa de Licitação;436435;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:8 GB, TIPO CARTAO:CARTÃO PEN DRIVE, USO:COMPATÍVEL: WINDOWS 98,2000,ME,XP,VISTA,SEVEM, LIN, CARACTERÍSTICAS ADICIONAIS:DIMENSõES: 55MM X 86MM, IMPRESSÃO PERSONALIZADA;UNIDADE;15;27,7;BRUNO LUIZ PEREIRA TEIXEIRA 01213264545;COMANDO DA AERONAUTICA;120023 - BASE AEREA DE SALVADOR;Aquisição de materiais de expediente;-;SISPP;DIVERSOS;06/10/2021;42545752000188;Micro Empresa;MINISTERIO DEFESA;120023;2021;6;MATERIAIS;R$ 27,7
209194;00003/2021;00043;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;70;27,714;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DAS ALAGOAS;982793 - PREFEITURA MUNICIPAL DE MARECHAL DEODORO/AL;Pregão Eletrônico -  A presente licitação tem por objetivo a FORMALIZAÇÃO DE ARP PARA FUTURA AQUISIÇÃO de SUPRIMENTOS DE INFORMÁTICA, por meio de processo licitatório de pregão eletrônico, no sistema de registro de preço, de maneira a atender o município de Marechal Deodoro-AL;R$ 50;SISPP;OEM;03/05/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;982793;2021;5;MATERIAIS;R$ 27,714
114575;00001/2021;00117;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;50;27,9;R E ROCHA COMERCIO E SERVICOS LTDA;ESTADO DO PARA;927495 - FUNDO MUNICIPAL DE SAUDE DE MARABA;Pregão Eletrônico -  Registro de preço para eventual aquisição de materiais de expediente para atender a Secretaria Municipal de Saúde de Marabá - SMS.;R$ 64,13;SISRP;UTECH;24/03/2021;07984683000108;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;927495;2021;5;MATERIAIS;R$ 27,9
139233;00011/2021;00151;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;20;28;DISTRIBUIDORA DE PRODUTOS AGRESTE MERIDIONAL LTDA;ESTADO DA BAHIA;983891 - PREFEITURA MUNICIPAL DE SAPEAÇU/BA;Pregão Eletrônico -  Registro de Preços visando eventual contratação de empresa para aquisição de material de expediente, no intuito de atender a demanda das secretarias deste município.;R$ 28;SISRP;SANDISK;07/06/2021;40876269000150;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;983891;2021;5;MATERIAIS;R$ 28
1233790;00058/2021;00077;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;128;28;A6 TECNOLOGIA COMERCIO E SERVICOS EIRELI;COMANDO DA AERONAUTICA;120632 - BASE AEREA DE RECIFE;Pregão Eletrônico -  Registro de Preços para eventual aquisic a o de materiais de informática.;R$ 29,9;SISRP;KINGSTON;16/09/2021;03448319000172;Pequena Empresa;MINISTERIO DEFESA;120632;2021;5;MATERIAIS;R$ 28
455885;00022/2021;00002;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;200;28;C O AMARAL;ESTADO DO MATO GROSSO;926947 - DEFENSORIA PÚBLICA DO ESTADO DO MATO GROSSO;Pregão Eletrônico -  SUPRIMENTOS DE T.I. - futura e eventual aquisição de materiais para reparos eventuais de computadores, redes, reformas, eventuais manutenções e ampliações, assim como manutenções preventivas e emergenciais, para atender as necessidades da Defensoria Pública do Estado de Mato Grosso;R$ 50;SISRP;MULTILASER;05/07/2021;37392691000126;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;926947;2021;5;MATERIAIS;R$ 28
