id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1116379;00009/2020;00022;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;1.764;35;REIS INDUSTRIA E COMERCIO DE BOLSAS E PROMOCIONAIS EIRELI;COMANDO DO EXERCITO;160196 - BASE DE ADMINISTRAÇÃO E APOIO (CMN);Pregão Eletrônico -  Aquisição de materiais de condecoração e festividades para atender as necessidades do GCALC na Guarnição de Belém.;R$ 80;SISRP;RR;18/03/2021;12533412000176;Micro Empresa;MINISTERIO DEFESA;160196;2021;5;MATERIAIS;R$ 35
283765;00089/2021;00156;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;56;35;CID GONCALVES DE FIGUEIREDO;ESTADO DA BAHIA;983403 - PREFEITURA MUNICIPAL DE CAETITE;Pregão Eletrônico -  Registro de preços para futura e eventual aquisição de materiais de expediente para atender as demandas do município de Caetité-Ba. Senhores Licitantes, ocorrendo divergência entre a descrição do produto constante no código SIASG ( CATMAT) e no Termo de Referência (Anexo I), prevalecerá à descrição deste último, a fim de tornar mais ágil à fase de habilitação.;R$ 35;SISRP;MAXPRINT;29/07/2021;01785554000104;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;983403;2021;5;MATERIAIS;R$ 35
1988049;00019/2021;00001;Dispensa de Licitação;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;10;35;JCS INFORMATICA LTDA;MINISTERIO DA EDUCACAO;152004 - MEC-IBC-INSTITUTO BENJAMIM CONSTANT/RJ;Aquisição emergencial de material de consumo de informática.;-;SISPP;SANDISK CRUZER;12/07/2021;22465576000167;Micro Empresa;MINISTERIO DA EDUCACAO;152004;2021;6;MATERIAIS;R$ 35
143093;00026/2021;00016;Pregão;426616;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:FLASH CARD, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;8;35;MARISTELA MAGALHAES PIETROBOM;ESTADO DO PARANA;987791 - PREFEITURA MUNICIPAL DE PRUDENTÓPOLIS/PR;Pregão Eletrônico -  Registro de Preços para a aquisição de suprimentos de informática e demais itens eletrônicos destinados a diversas secretarias.;R$ 56,15;SISRP;KINGSTON;16/04/2021;04189438000110;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987791;2021;5;MATERIAIS;R$ 35
591;00327/2021;00010;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;10;35;HYPER TECHNOLOGIES COMERCIO DE INFORMATICA E SERVICOS EIRELI;DEPTO. NAC. DE INFRA-ESTRUTURA DE TRANSPORTES;393023 - SUP. REG. DO DNIT NO ESTADO DO TOCANTINS;Pregão Eletrônico -  Aquisição de material de consumo (escritório, elétrico, informática, copa e cozinha, etc.) para uso na Superintendência Regional do DNIT no Estado do Tocantins, bem como em suas Unidades Locais.;R$ 65;SISPP;MULTILASER;13/09/2021;40689972000150;Pequena Empresa;MINISTERIO DOS TRANSPORTES;393023;2021;5;MATERIAIS;R$ 35
553246;00009/2021;00109;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;100;35;F F DE ALENCAR EIRELI;ESTADO DO PARA;925489 - FUNDAÇÃO CULTURAL DO ESTADO DO PARÁ;Pregão Eletrônico -  Aquisição de materiais diversos para atender as necessidades diárias da Fundação Cultural do Pará   FCP e seus anexos.;R$ 35;SISPP;MAXPRINT;01/10/2021;09165782000193;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;925489;2021;5;MATERIAIS;R$ 35
1622569;00024/2020;00136;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;55;35;ARTPROMO COMERCIO DE BRINDES E PRODUTOS PROMOCIONAIS LTDA;COMANDO DO EXERCITO;160098 - BASE ADMINISTRATIVA DA BDA DE OP.ESPECIAISS;Pregão Eletrônico -  Registro de preços para eventuais futuras aquisições de materiais de TECNOLOGIA DA INFORMAÇÃO para o Comando de Operações Especiais;R$ 90;SISRP;ARTPROMO;26/07/2021;29981443000192;Micro Empresa;MINISTERIO DEFESA;160098;2021;5;MATERIAIS;R$ 35
26600;00128/2021;00072;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;20;35;PAPELARIA BRASIL LTDA;ESTADO DE MINAS GERAIS;984223 - PREFEITURA MUNICIPAL DE CAMPO BELO;Pregão Eletrônico -  Aquisição de materiais de expediente para serem usados na secretaria municipal de educação, escolas municipais e cemeis, através do sistema registro de preços;R$ 50;SISRP;MULTILASER;16/09/2021;18616581000156;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;984223;2021;5;MATERIAIS;R$ 35
1830057;00013/2021;00004;Dispensa de Licitação;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;4;35;V & F COMERCIO DE PRODUTOS DE INFORMATICA EIRELI;COMANDO DO EXERCITO;160236 - 2ª COMPANHIA DE INFATANRIA;Aquisição de material de TIC - material de consumo (17) e material elétrico e eletrônico (26) para a 2ª Cia Inf;-;SISPP;SEM MARCA;25/06/2021;14385361000108;Micro Empresa;MINISTERIO DEFESA;160236;2021;6;MATERIAIS;R$ 35
1832120;00024/2021;00002;Dispensa de Licitação;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;15;35;V & F COMERCIO DE PRODUTOS DE INFORMATICA EIRELI;COMANDO DO EXERCITO;160236 - 2ª COMPANHIA DE INFATANRIA;Cobrir despesa com aquisição de MATERIAL DE TIC-MATERIAL DE CONSUMO (17). 2021NC002284-DGP 30JUN21. DIEX 53-REQ 13AGO21. NE DESTINADA A SIP DA 2ª CIA INF. ESTA NE VINCULA-SE AO DISPOSTO NO INC XI DO ART 55 E NO ART 62 DA LEI 8.666/93. DISP 24/2021.;-;SISPP;SEM MARCA;15/09/2021;14385361000108;Micro Empresa;MINISTERIO DEFESA;160236;2021;6;MATERIAIS;R$ 35
1084410;00006/2021;00127;Pregão;473093;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:MICRO SD, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:CLASSE 10;UNIDADE;10;35,03;SCORPION INFORMATICA  EIRELI;UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA;153029 - UTFPR - CAMPUS MEDIANEIRA;Pregão Eletrônico -  Aquisição de materiais elétricos e eletrônicos, para suprir necessidades de cursos dos câmpus Toledo e Medianeira da UTFPR pelos próximos 12 (doze) meses, conforme condições, quantidades e exigências estabelecidas no Edital e anexos.;R$ 35,03;SISRP;SANDISK;21/07/2021;04567265000127;Pequena Empresa;MINISTERIO DA EDUCACAO;153029;2021;5;MATERIAIS;R$ 35,03
1053794;00031/2021;00082;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;50;35,38;SCORPION INFORMATICA  EIRELI;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155126 - HOSPITAL UNIV. PROFESSOR ALBERTO ANTUNES;Pregão Eletrônico -  O presente Termo de Referência tem por objeto o Registro de Preços para a aquisição de MATERIAIS DE EXPEDIENTE E INFORMÁTICA visando atender as necessidades do Hospital Universitário Prof. Alberto Antunes-UFAL/EBSERH  por um período não inferior a 12 (doze) meses, conforme especificações e demais condições estabelecidas neste Termo de Referência.;R$ 90;SISRP;KINGSTON;12/08/2021;04567265000127;Pequena Empresa;MINISTERIO DA EDUCACAO;155126;2021;5;MATERIAIS;R$ 35,38
1618888;00103/2021;00015;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;30;35,4;SCORPION INFORMATICA  EIRELI;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155904 - HOSPITAL DAS CLINICAS DE GOIÁS;Pregão Eletrônico -  Registro de preço para a aquisição de  insumos de TIC (Tecnologia da Informação e Comunicação), para o Hospital das Clínicas de Goiás.;R$ 80;SISRP;KINGSTON;28/10/2021;04567265000127;Pequena Empresa;MINISTERIO DA EDUCACAO;155904;2021;5;MATERIAIS;R$ 35,4
1616420;00014/2021;00076;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;20;35,4;SCORPION INFORMATICA  EIRELI;COMANDO DO EXERCITO;160130 - 36 BATALHAO DE INFANTARIA MECANIZADO - MEX;Pregão Eletrônico -  Registro de Preços para possível aquisição de material de consumo e permanente de informática, comunicações e segurança para atender as necessidades do 36º BI Mec.;R$ 44,56;SISRP;KINGSTON;18/10/2021;04567265000127;Pequena Empresa;MINISTERIO DEFESA;160130;2021;5;MATERIAIS;R$ 35,4
415534;00023/2021;00047;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;110;35,48;SCORPION INFORMATICA  EIRELI;ESTADO DE MINAS GERAIS;985219 - PREFEITURA MUNICIPAL DE SãO DOMINGOS DO PRATA;Pregão Eletrônico -  Registro de Preços para eventual e futuro fornecimento de equipamentos de informática e correlatos;R$ 46,68;SISRP;KINGSTON;05/08/2021;04567265000127;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;985219;2021;5;MATERIAIS;R$ 35,48
491524;00006/2021;00104;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;98;35,9;SANTOS E AZEVEDO LTDA;ESTADO DO MATO GROSSO;988989 - PREFEITURA MUNICIPAL DE ARAPUTANGA/MT;Pregão Eletrônico -  Registro de preços para futura e eventual contratação de empresa para o fornecimento de Material de Expediente em atendimento à demanda das Secretarias Municipais .;R$ 42,88;SISRP;MAXPRINT;16/03/2021;37266950000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;988989;2021;5;MATERIAIS;R$ 35,9
1615201;00017/2020;00036;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;20;35,95;R.S. VAREJO EIRELI;COMANDO DA MARINHA;785600 - ESCOLA DE APRENDIZES-MARINHEIROS DE SC;Pregão Eletrônico -  Registro de preços para eventual aquisição de material de informática, em proveito da Escola de Aprendizes-Marinheiros de Santa Catarina (EAMSC).;R$ 44,75;SISRP;MULTILASER;04/02/2021;31322368000108;Micro Empresa;MINISTERIO DEFESA;785600;2021;5;MATERIAIS;R$ 35,95
266047;00023/2021;00049;Pregão;426616;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:FLASH CARD, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;21;36;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DE MINAS GERAIS;985219 - PREFEITURA MUNICIPAL DE SãO DOMINGOS DO PRATA;Pregão Eletrônico -  Registro de Preços para eventual e futuro fornecimento de equipamentos de informática e correlatos;R$ 89;SISRP;SANDISK;05/08/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;985219;2021;5;MATERIAIS;R$ 36
1618047;00007/2021;00003;Pregão;450532;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, TIPO:PEN DRIVE;UNIDADE;70;36;AR RP CERTIFICACAO DIGITAL EIRELI;JUSTICA ELEITORAL;070006 - TRIBUNAL REGIONAL ELEITORAL DO PIAUI;Pregão Eletrônico -  Escolha da melhor proposta de preços para contratação futura de serviços de emissão de Certificados Digitais A3 padrão ICP-Brasil para pessoa física e fornecimento de dispositivos tokens USB para armazenamento;R$ 49;SISRP;SAFENET;23/04/2021;21308480000122;Pequena Empresa;JUSTICA ELEITORAL;070006;2021;5;MATERIAIS;R$ 36
1406561;00069/2021;00022;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;300;36,21;BRENDON DAMASCENO SIMOA 70360087175;UNIVERSIDADE FEDERAL DE SAO PAULO;153031 - MEC-UNIVERSIDADE FEDERAL DE SAO PAULO/SP;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais de consumo, itens de expediente, papelaria e informática, conforme condições, quantidades e exigências estabelecidas no Edital e anexos.;R$ 36,21;SISRP;MULTILASER;23/08/2021;34494895000180;Micro Empresa;MINISTERIO DA EDUCACAO;153031;2021;5;MATERIAIS;R$ 36,21
1622458;00009/2020;00030;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;30;36,29;SCORPION INFORMATICA  EIRELI;COMANDO DO EXERCITO;160545 - HOSPITAL DA G. S. GABRIEL DA CACHOEIRA;Pregão Eletrônico -  Eventual Aquisição de Material de Informática e Comunicação em Proveito deste Hospital de Guarnição e Unidades Gestoras participantes.;R$ 44;SISRP;MULTILASER;10/02/2021;04567265000127;Pequena Empresa;MINISTERIO DEFESA;160545;2021;5;MATERIAIS;R$ 36,29
3390;00002/2021;00046;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;160;36,4;NOGUEIRA NOBRE COMERCIO E SERVICOS LTDA;ESTADO DE MINAS GERAIS;985023 - PREFEITURA MUNICIPAL DE PIRAPORA;Pregão Eletrônico -  Registro de preços para a aquisição de material de expediente para atender aos diversos setores da prefeitura municipal de Pirapora/MG;R$ 345,1;SISRP;MULTILASER;21/05/2021;05383313000190;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;985023;2021;5;MATERIAIS;R$ 36,4
453803;00020/2021;00059;Pregão;374603;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:64 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;15;36,5;CONEXAO INFORMATICA E MOVEIS LTDA;ESTADO DO MARANHAO;980957 - PREF.MUN. DE SANTA INES;Pregão Eletrônico -  Aquisição de materiais de informática para atender as necessidades do Município de Santa Inês   MA.;R$ 103;SISRP;MULTILASER;05/08/2021;03660688000124;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;980957;2021;5;MATERIAIS;R$ 36,5
42114;00268/2021;00001;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;200;36,9;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;ESTADO DO CEARA;943001 - GOVERNO DO ESTADO DO CEARA;Pregão Eletrônico -  Aquisição de pendrives que servirão para armazenamento de Laudos periciais produzidos na sede da Perícia forense do Estado do Ceará   PEFOCE, de acordo com as especificações e quantitativos previstos no Anexo I   Termo de Referência deste edital.;R$ 80;SISPP;ADATA;22/06/2021;30426527000143;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;943001;2021;5;MATERIAIS;R$ 36,9
1619321;00044/2020;00070;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;555;36,98;NDS MATERIAIS E SERVICOS LTDA;COMANDO DA MARINHA;762600 - CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO;Pregão Eletrônico -  Eventual aquisição de bens e materiais de informática para o CIAA;R$ 99,08;SISRP;MULTILASER;03/02/2021;27370044000160;Micro Empresa;MINISTERIO DEFESA;762600;2021;5;MATERIAIS;R$ 36,98
