id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1344780;00019/2020;00013;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;100;16,51;ARTPROMO COMERCIO DE BRINDES E PRODUTOS PROMOCIONAIS LTDA;COMANDO DO EXERCITO;160206 - 30 BATALHAO DE INFANTARIA MECANIZADO;Pregão Eletrônico -  Materiais de Expediente.;R$ 41;SISRP;ARTPROMO;29/03/2021;29981443000192;Micro Empresa;MINISTERIO DEFESA;160206;2021;5;MATERIAIS;R$ 16,51
1224883;00018/2021;00070;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;1.063;16,6;ZENITE COMERCIO E IMPORTACAO EIRELI;COMANDO DO EXERCITO;160296 - COMANDO BRIGADA INFANTARIA PARAQUEDISTA/RJ;Pregão Eletrônico -  Material de Expediente para a Brigada de Infantaria Pára-quedista.;R$ 25,27;SISRP;MULTILASER;21/10/2021;41017223000149;Micro Empresa;MINISTERIO DEFESA;160296;2021;5;MATERIAIS;R$ 16,6
2011844;00147/2021;00001;Dispensa de Licitação;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;25;16,88;AGOS B2G COMERCIAL E SERVICOS EM LICITACOES EIRELI;COMANDO DO EXERCITO;160159 - 18 GRUPO DE ARTILHARIA DE CAMPANHA-MEX/MT;Aquisição de pen drive;-;SISPP;U-TECH;20/09/2021;34346979000176;Micro Empresa;MINISTERIO DEFESA;160159;2021;6;MATERIAIS;R$ 16,88
237647;00009/2021;00099;Pregão;394632;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;65;17;DISTRIBUIDORA DE PRODUTOS AGRESTE MERIDIONAL LTDA;ESTADO DE PERNAMBUCO;928375 - PREFEITURA MUNICIPAL DE SANHARO/PE;Pregão Eletrônico -  Aquisição de material de expediente e didático, de forma parcelada, para atender as demandas de diversas secretarias, incluindo o Fundo Municipal de Saúde e o Fundo Municipal de Assistência Social, do Município de Sanharó/PE.;R$ 24,8;SISRP;SANDISK;16/07/2021;40876269000150;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;928375;2021;5;MATERIAIS;R$ 17
1315089;00012/2021;00013;Pregão;396110;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 GB, INTERFACE:USB, VELOCIDADE GRAVAÇÃO:MÁXIMA 8 MBPS, VELOCIDADE LEITURA:MÁXIMA 20 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, COMPATIBILIDADE SISTEMAS:WINDOWS XP/VISTA/7/MACINTOSH/LINUX.PLUG & PLAY, TIPO:PEN DRIVE;UNIDADE;200;17;DM IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICOS HOSPITALARES LTDA;COMANDO DO EXERCITO;160170 - COMANDO 23 BRIGADA DE INFANTARIA DE SELVA;Pregão Eletrônico -  Aquisição de Impressos Gráficos.;R$ 19;SISRP;UTECH;16/08/2021;36577295000100;Micro Empresa;MINISTERIO DEFESA;160170;2021;5;MATERIAIS;R$ 17
2023372;00007/2021;00001;Dispensa de Licitação;394632;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;32;17,12;FORTUNATO VIEIRA DE GOES NETO 33430471800;ESTADO DE SAO PAULO;926367 - SECRETARIA MUNICIPAL DE LICENCIAMENTO;Aquisição de PEN DRIVE DE 8 GB E 16GB, para os funcionários que irão trabalhar no processo eleitoral no dia 03 de outubro de 2021.;-;SISPP;MULTILASER;19/10/2021;30824512000133;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;926367;2021;6;MATERIAIS;R$ 17,12
413153;00026/2020;00055;Pregão;387366;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;300;17,3;J NETO ALMADA COUTINHO;ESTADO DO PIAUI;925466 - TRIBUNAL DE CONTAS DO ESTADO DO PIAUI;Pregão Eletrônico -  REGISTRO DE PREÇOS para eventuais aquisições de Materiais Diversos, destinados a reposição de estoques para atendimento às necessidades do  Tribunal de Contas do Estado do Piauí   TCE/PI, conforme condições, quantidades e exigências estabelecidas no Termo de Referência   Anexo I do Edital.;R$ 22,28;SISRP;TWIST;20/01/2021;29287558000181;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925466;2021;5;MATERIAIS;R$ 17,3
1609418;00022/2021;00021;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;3.161;17,49;W. A DOS SANTOS RIVEIRA COMERCIO E SERVICOS;DISTRITO FEDERAL;974002 - SECRETARIA DE ESTADO DE ECONOMIA DO DF;Pregão Eletrônico -  Registro de Preços para eventual aquisição de material de informática (cartucho de toner, unidade de imagem e outros e equipamentos ativos de rede para rede local "switch"), para atendimento de demanda dos diversos órgãos que compõem a estrutura administrativa do Distrito Federal, conforme especificações e quantidades descritas neste Termo de Referência e seus Anexos.;R$ 19,04;SISRP;LEBOSS;24/05/2021;12139758000194;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;974002;2021;5;MATERIAIS;R$ 17,49
1609385;00022/2021;00022;Pregão;387366;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;1.041;17,78;W. A DOS SANTOS RIVEIRA COMERCIO E SERVICOS;DISTRITO FEDERAL;974002 - SECRETARIA DE ESTADO DE ECONOMIA DO DF;Pregão Eletrônico -  Registro de Preços para eventual aquisição de material de informática (cartucho de toner, unidade de imagem e outros e equipamentos ativos de rede para rede local "switch"), para atendimento de demanda dos diversos órgãos que compõem a estrutura administrativa do Distrito Federal, conforme especificações e quantidades descritas neste Termo de Referência e seus Anexos.;R$ 18,77;SISRP;LEBOSS;24/05/2021;12139758000194;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;974002;2021;5;MATERIAIS;R$ 17,78
1501507;00018/2021;00019;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;25;18;JOSE RONYERDD FERREIRA RAMIRO;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155015 - MATERNIDADE ESCOLA JANUÁRIO CICCO;Pregão Eletrônico -  Pregão Eletrônico SRP nº 18/2021 para eventual Aquisição de Material de Processamento de Dados, a fim de atender à demanda da Maternidade Escola Januário Cicco  MEJC, filial da Empresa Brasileira de Serviços Hospitalares  EBSERH,pelo período de 12 (doze) meses.;R$ 45;SISRP;MASTER DRIVE;06/08/2021;22361150000163;Micro Empresa;MINISTERIO DA EDUCACAO;155015;2021;5;MATERIAIS;R$ 18
1990029;00065/2021;00001;Dispensa de Licitação;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;50;18;ALMEIDA ASSESSORIA E REPRESENTACOES LTDA;COMANDO DO EXERCITO;160036 - COMANDO 6 REGIAO MILITAR;Pendrive 8gb memoria portátil 8gb;-;SISPP;MULTILASER;05/07/2021;41424445000186;Micro Empresa;MINISTERIO DEFESA;160036;2021;6;MATERIAIS;R$ 18
1620201;00002/2020;00017;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;55;18;SAFE - SUPPLY & IT SUPRIMENTOS LTDA;COMANDO DO EXERCITO;160357 - 12 COMPANHIA DE COMUNICACOES;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais de informática para a 12ª Cia Com Mec e Unidades Gestoras do GCALC da 2ª Bda C Mec, conforme condições estabelecidas no Edital e seus anexos.;R$ 35;SISRP;MULTILASER;08/01/2021;14183614000160;Pequena Empresa;MINISTERIO DEFESA;160357;2021;5;MATERIAIS;R$ 18
84760;00009/2021;00029;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;20;19;B. TEC COMERCIO ELETRONICO LTDA;ESTADO DO AMAZONAS;926422 - PREFEITURA DE PRESIDENTE FIGUEIREDO;Pregão Eletrônico -  Aquisição de Suprimentos, Equipamentos e Periféricos de Informática para atender as Necessidades da Secretaria Municipal de Educação;R$ 41;SISPP;MULTILASER;15/10/2021;32368800000156;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;926422;2021;5;MATERIAIS;R$ 19
1614223;00012/2021;00010;Pregão;427937;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:16 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7;UNIDADE;600;19;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA;154055 - MEC-FUNDACAO UNIVERSIDADE DE RONDONIA/RO;Pregão Eletrônico -  Aquisição de Material de CONSUMO - TIC, conforme condições, quantidades e exigências estabelecidas no Termo de Referência, para atender as demandas dos Campi de Cacoal, Guajará-Mirim, Porto Velho, Presidente Médici e Vilhena da Fundação Universidade Federal de Rondônia.;R$ 100;SISRP;OEM/WERNETECH;13/09/2021;33479392000172;Micro Empresa;MINISTERIO DA EDUCACAO;154055;2021;5;MATERIAIS;R$ 19
1126293;00011/2020;00147;Pregão;415484;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CORPO PLÁSTICO, ADAPTADOR COM PROTEÇÃO METÁLICA, TIPO:PEN DRIVE;UNIDADE;50;19;ARTPROMO COMERCIO DE BRINDES E PRODUTOS PROMOCIONAIS LTDA;COMANDO DO EXERCITO;160122 - 55 BATALHAO DE INFANTARIA;Pregão Eletrônico -  Aquisição de Materiais de Consumo (Materiais de Limpeza, Expediente, Segurança, Processamento de Dados e Materiais para Manutenção de Bens Imóveis/Instalações);R$ 26;SISRP;ARTPROMO;12/04/2021;29981443000192;Micro Empresa;MINISTERIO DEFESA;160122;2021;5;MATERIAIS;R$ 19
2010030;00088/2021;00001;Dispensa de Licitação;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;50;19,0338;MANHUACU CONSTRUCAO, TERCEIRIZACAO E COMERCIALIZACAO DE MATERIAIS EIRELI;COMANDO DO EXERCITO;160036 - COMANDO 6 REGIAO MILITAR;Memória portátil pen drive deverá conter a logomarca definida pela contratante;-;SISPP;TAMBASAOUSIMILAR;26/07/2021;30814518000120;Micro Empresa;MINISTERIO DEFESA;160036;2021;6;MATERIAIS;R$ 19,0338
1972336;00004/2021;00023;Dispensa de Licitação;387366;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;20;19,45;MV SOLUCOES INTEGRADAS LTDA;CONSELHO FEDERAL DE MEDICINA VETERINARIA;389202 - CONSELHO REGIONAL DE MEDICINA VETERINARIA;Aquisição de materiais de expediente. O Termo de Referência poderá ser consultado pelo link https://crmvma.wixsite.com/transparencia/cotacoes;-;SISPP;DVS;19/07/2021;39376167000197;Micro Empresa;CONSELHO FEDERAL DE MEDICINA VETERINARIA;389202;2021;6;MATERIAIS;R$ 19,45
2031417;00011/2020;00001;Dispensa de Licitação;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;100;19,4533;FENIX INFORMATICA E SERVICOS LTDA;FUNDACAO NACIONAL DE SAUDE;255000 - MS-FUNDACAO NACIONAL DE SAUDE/DF;Aquisição de materiais de para a sede da Fundação Nacional de Saúde   FUNASA.;-;SISPP;MULTILASER;12/03/2021;34500118000109;Micro Empresa;MINISTERIO DA SAUDE;255000;2021;6;MATERIAIS;R$ 19,4533
1351991;00001/2021;00015;Pregão;394597;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;100;19,5;JVA CONSULTORIAS ADMINISTRATIVA E CONTABIL LTDA;DEPARTAMENTO DE POLICIA FEDERAL;200388 - SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL- MA;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais de consumo, incluindo materiais de processamento de dados, expediente, copa e cozinha, higiene, laboratoriais, flâmulas e insígnias e gêneros alimentícios, para atender as necessidades da Superintendência Regional de Polícia Federal no Maranhão;R$ 23,6;SISRP;SANDISK;20/04/2021;25235890000141;Micro Empresa;MINISTERIO DA JUSTICA;200388;2021;5;MATERIAIS;R$ 19,5
1622629;00002/2021;00016;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;50;19,5;ARTPROMO COMERCIO DE BRINDES E PRODUTOS PROMOCIONAIS LTDA;COMANDO DA AERONAUTICA;120624 - BASE AÉREA DE ANÁPOLIS;Pregão Eletrônico -  Registro de Preços para eventual aquisição de material de consumo (MATERIAL DE TIC), a fim de atender às necessidades de Organizações Militares que compõem a Guarnição de Aeronáutica de Anápolis (GUARNAE-AN).;R$ 48;SISRP;ARTPROMO;02/02/2021;29981443000192;Micro Empresa;MINISTERIO DEFESA;120624;2021;5;MATERIAIS;R$ 19,5
18122;00026/2021;00159;Pregão;394632;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;60;19,5;JAIR F BACK & ANDREIA D R BACK LTDA;ESTADO DO PARANA;985531 - PREFEITURA MUNICIPAL DE MERCEDES/PR;Pregão Eletrônico -  Formalização de Ata de Registro de Preços para eventual aquisição de artigos de papelaria e materiais para escritório, para uso da Administração Geral do Município de Mercedes.;R$ 38,69;SISRP;MULTILASER;12/04/2021;05252765000132;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;985531;2021;5;MATERIAIS;R$ 19,5
1262594;00002/2021;00053;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;330;19,5;DESFILE EVENTUAL PRODUTOS MEDICOS E PROMOCIONAIS LTDA.;COMANDO DO EXERCITO;160204 - 25 BATALHAO DE CACADORES;Pregão Eletrônico -  Aquisição de material para Relações Públicas, no âmbito das UGs participantes do Grupo de Coordenação e Acompanhamento das Licitações e Contratos (GCALC), da guarnição de Teresina-PI, nos termos do parágrafo 2º, do art. 12, da Portaria nº 01, de 27 JAN 14, da Secretaria de Economia e Finanças do Exército.;R$ 23,9;SISRP;PRÓPRIA;05/08/2021;38026410000184;Pequena Empresa;MINISTERIO DEFESA;160204;2021;5;MATERIAIS;R$ 19,5
