id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
331815;00004/2021;00019;Pregão;415484;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CORPO PLÁSTICO, ADAPTADOR COM PROTEÇÃO METÁLICA, TIPO:PEN DRIVE;UNIDADE;212;28,63;FF EQUIPAMENTOS, INFORMATICA E REPRESENTACOES LTDA;ESTADO DO RIO DE JANEIRO;925464 - TRIBUNAL DE CONTAS DO ESTADO DO R. DE JANEIRO;Pregão Eletrônico -  Registro de preços para aquisição de materiais de escritório, conforme condições, quantidades e especificações contidas no TERMO DE REFERÊNCIA   ANEXO I do edital.;R$ 28,66;SISPP;SANDISK;15/04/2021;30991782000139;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925464;2021;5;MATERIAIS;R$ 28,63
1615627;00004/2021;00013;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;245;28,79;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DA MARINHA;783810 - CENTRO DE INTENDENCIA DA MARINHA EM NATAL;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais e suprimentos de informática visando atender às necessidades do Comando do 3º Distrito Naval, as suas Organizações Militares subordinadas e demais órgãos participantes, conforme condições, quantidades e exigências estabelecidas neste instrumento.;R$ 64;SISRP;OEM;14/09/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;783810;2021;5;MATERIAIS;R$ 28,79
1299760;00007/2020;00186;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;990;28,82;IMPERIO FC COMERCIO DE MATERIAIS E SERVICOS LTDA;COMANDO DO EXERCITO;160311 - ESCOLA DE APERFEICOAMENTO DE OFICIAIS/RJ;Pregão Eletrônico -  Aquisição de material de expediente.;R$ 1;SISRP;MULTILASER;18/02/2021;24330719000159;Micro Empresa;MINISTERIO DEFESA;160311;2021;5;MATERIAIS;R$ 28,82
336866;00006/2021;00052;Pregão;427937;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:16 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7;UNIDADE;80;28,83;RODOLFO SILVA BEZERRA;ESTADO DE PERNAMBUCO;982555 - PREFEITURA MUNICIPAL DE SANTA TEREZINHA;Pregão Eletrônico -  Contratação de empresa para aquisição parcelada de Materiais de Expediente visando atender as necessidades de diversas Secretarias, exceto Secretaria de Saúde e Secretaria de Políticas Sociais.;R$ 39,89;SISPP;ELGIN;18/05/2021;12403063000178;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;982555;2021;5;MATERIAIS;R$ 28,83
87993;00004/2021;00004;Pregão;392690;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:32 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7, CARACTERÍSTICAS ADICIONAIS:ACABAMENTO EMBORRACHADO/RESISTENTE À AGUA, ACESSÓRIOS:CABO EXTENSOR USB 2.0;UNIDADE;100;28,9;ALBERTO DIAS DE SOUZA 24616211876;COMANDO DO EXERCITO;160433 - 19 BATALHAO DE INFANTARIA MOTORIZADO/RS;Pregão Eletrônico -  Aquisição de Materiais de Informática para atender as demandas do 19º Batalhão de Infantaria Motorizado.;R$ 40;SISRP;MULTILASER;04/11/2021;37593189000183;Micro Empresa;MINISTERIO DEFESA;160433;2021;5;MATERIAIS;R$ 28,9
1048949;00008/2018;00042;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;30;28,91;QUEIROZ ELETRICA E AR CONDICIONADO EIRELI;COMANDO DA MARINHA;753000 - INST.DE ESTUDOS NO MAR ALTE.PAULO MOREIRA;Pregão Eletrônico -  Aquisição  de equipamento de informática e telecomunicações.;R$ 50;SISRP;SANDISK;17/05/2021;18759261000155;Pequena Empresa;MINISTERIO DEFESA;753000;2021;5;MATERIAIS;R$ 28,91
458895;00012/2021;00040;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;50;29;MERITO BRINDES E PREMIACOES - LTDA;JUSTICA DO TRABALHO;080016 - TRIBUNAL REGIONAL DO TRABALHO DA 10A.REGIAO;Pregão Eletrônico -  SRP para aquisição de medalhas comemorativas.;R$ 33,13;SISRP;IT-C;01/09/2021;21883166000173;Micro Empresa;JUSTICA DO TRABALHO;080016;2021;5;MATERIAIS;R$ 29
1620317;00004/2021;00088;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;552;29;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DO EXERCITO;160395 - COMANDO DO COMANDO MILITAR DO SUL/RS;Pregão Eletrônico -  Registro de preços para eventual aquisição de material de consumo e permanente de processamento de dados de telecomunicações, conforme descentralização de dotação orçamentária específica para tal finalidade, nas condições, quantidades e exigencias estabelecidas.;R$ 46,83;SISRP;OEM;18/10/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;160395;2021;5;MATERIAIS;R$ 29
32951;00014/2021;00062;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;20;29;B. TEC COMERCIO ELETRONICO LTDA;ESTADO DO MARANHAO;980126 - PREFEITURA MUNICIPAL DE BOA VISTA DO GURUPI;Pregão Eletrônico -  Eventuais aquisições de equipamentos e materiais de informática para o Município.;R$ 58,76;SISRP;MULTILASER;17/09/2021;32368800000156;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;980126;2021;5;MATERIAIS;R$ 29
1325949;00006/2021;00130;Pregão;408119;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;50;29;PREVENTIVA INFORMATICA COMERCIAL LTDA;COMANDO DO EXERCITO;160095 - 58 BATALHAO DE INFANTARIA MOTORIZADO-MEX/GO;Pregão Eletrônico -  Aquisição de material de expediente.Pregão 06/2021.;R$ 30,87;SISRP;MULTILASER;18/08/2021;07688388000104;Micro Empresa;MINISTERIO DEFESA;160095;2021;5;MATERIAIS;R$ 29
124185;20003/2021;00052;Pregão;427937;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:16 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7;UNIDADE;50;29,12;RODOLFO SILVA BEZERRA;ESTADO DE PERNAMBUCO;982555 - PREFEITURA MUNICIPAL DE SANTA TEREZINHA;Pregão Eletrônico -  Contratação de empresa para aquisição de materiais de expediente para uso nos serviços da Secretaria Municipal de Saúde de Santa Terezinha PE.;R$ 39,89;SISPP;-;19/05/2021;12403063000178;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;982555;2021;5;MATERIAIS;R$ 29,12
953;00054/2021;00098;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;24;29,4462;JOSIANE POCIDONIO PEREIRA EIRELI;ESTADO DE MINAS GERAIS;984767 - PREFEITURA MUNICIPAL DE LEOPOLDINA;Pregão Eletrônico -  Contratação de microempresas - ME, empresas de pequeno porte - EPP ou equiparadas, para aquisição de gêneros alimentícios, materiais de higiene e limpeza, utensílios domésticos, roupas, calçados, material de escritório, esportivo e outros, para estruturação da rede de serviços do Sistema Único de Assistência Social (SUAS), Convênio Plataforma + Brasil nº 888995/2019, Proposta nº 039697/2019 e contrapartida do município.;R$ 52,67;SISPP;MULTILASER;17/08/2021;35496391000161;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;984767;2021;5;MATERIAIS;R$ 29,4462
1116989;00018/2021;00021;Pregão;408119;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;20;29,45;I2SEG SOLUCOES EM SEGURANCA EIRELI;COMANDO DO EXERCITO;160137 - 3º BATALHÃO DE INFANTARIA DE SELVA;Pregão Eletrônico -  Aquisição de material de consumo de informática;R$ 90,5;SISRP;MULTILASER;31/03/2021;21743704000124;Micro Empresa;MINISTERIO DEFESA;160137;2021;5;MATERIAIS;R$ 29,45
1319425;00006/2021;00004;Pregão;366219;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;110;29,47;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;DEPARTAMENTO DE POLICIA FEDERAL;200354 - SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - MS;Pregão Eletrônico -  Registro de preços para futuras a aquisição de materiais de processamento de dados e materiais elétricos para suprir as necessidades da Superintendência da Polícia Federal do Estado do Mato Grosso do Sul e suas unidades subordinadas, conforme condições, quantidades e  exigências estabelecidas no Edital e seus anexos.;R$ 29,47;SISRP;SANDISK;13/07/2021;30426527000143;Pequena Empresa;MINISTERIO DA JUSTICA;200354;2021;5;MATERIAIS;R$ 29,47
1301899;00010/2020;00033;Pregão;408119;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;40;29,49;COMPUSET INFORMATICA LTDA;COMANDO DO EXERCITO;160477 - 2 BATALHAO DE ENGENHARIA DE COMBATE;Pregão Eletrônico -  O objetivo da licitação é a eventual aquisição de MATERIAL DE INFORMÁTICA, visando atender às necessidades do 2º Batalhão de Engenharia de Combate.;R$ 51,05;SISRP;MAXPRINT;24/08/2021;65529489000139;Pequena Empresa;MINISTERIO DEFESA;160477;2021;5;MATERIAIS;R$ 29,49
195868;00034/2021;00079;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;20;29,5;TANGO LTDA;ESTADO DO PARANA;987729 - PREFEITURA MUNICIPAL DE OURIZONA;Pregão Eletrônico -  Registro de preço para aquisição de material de expediente, móveis e computadores para os departamentos da secretaria municipal de saúde do município.;R$ 52,73;SISRP;MULTILASER;19/10/2021;05304697000108;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;987729;2021;5;MATERIAIS;R$ 29,5
1609249;00040/2021;00028;Pregão;427937;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:16 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7;UNIDADE;100;29,55;SUPRIMAIS COMERCIO E SERVICOS DE INFORMATICA EIRELI;ESTADO DA PARAIBA;981981 - PREFEITURA MUNICIPAL DE CAMPINA GRANDE;Pregão Eletrônico -  Registro de Preços para Contratação Eventual e Futura de Empresa Especializada no Fornecimento de Material de Informática, de Forma Fracionada e de Acordo com a Demanda, Visando à Disponibilização Cotidiana nas Secretarias da Prefeitura Municipal de Campina Grande, Estado da Paraíba.;R$ 40;SISRP;MULTILASER;16/08/2021;09004901000126;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981981;2021;5;MATERIAIS;R$ 29,55
423336;00024/2021;00044;Pregão;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;30;29,6666;STOCKI E ALMEIDA SOLUCOES INTEGRADAS LTDA;ESTADO DO PARANA;987489 - PREFEITURA MUN.DE CAPITÃO LEÔNIDAS MARQUES/PR;Pregão Eletrônico -  Aquisição de materiais de expediente, pedagógicos e de distribuição gratuita, conforme especificações constantes da solicitação n. º 058/2021, Anexo I - TERMO DE REFERÊNCIA, para suprir a necessidades desses materiais nas escolas e CMEIS da Rede Municipal de Educação, Centro de Apoio Educacional e SEMED.;R$ 53,95;SISPP;MULTILASER;14/04/2021;40781430000102;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987489;2021;5;MATERIAIS;R$ 29,6666
125436;00026/2021;00161;Pregão;408119;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;65;29,7;JAIR F BACK & ANDREIA D R BACK LTDA;ESTADO DO PARANA;985531 - PREFEITURA MUNICIPAL DE MERCEDES/PR;Pregão Eletrônico -  Formalização de Ata de Registro de Preços para eventual aquisição de artigos de papelaria e materiais para escritório, para uso da Administração Geral do Município de Mercedes.;R$ 56,29;SISRP;MULTILASER;12/04/2021;05252765000132;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;985531;2021;5;MATERIAIS;R$ 29,7
1947850;00008/2021;00002;Dispensa de Licitação;454460;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;3;29,8;ANCESTRAL COMERCIO E SERVICOS LTDA ME;COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;495130 - COMPANHIA DE PESQUISA DE RECURSOS MINERAIS;Aquisição pontual de materiais de consumo para atender as atividades desempenhadas na Divisão de Patrimônio - CPRM-RJ.;-;SISPP;PRÓPRIA;26/02/2021;16576709000170;Micro Empresa;MINISTERIO DE MINAS E ENERGIA;495130;2021;6;MATERIAIS;R$ 29,8
1185292;00016/2021;00068;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;100;29,83;MARCOS A ARRUDA DE FIGUEIREDO;COMANDO DO EXERCITO;160202 - 3 BATALHAO DE ENGENHARIA DE CONSTRUCAO;Pregão Eletrônico -  Aquisição de materiais para instrução e comunicação social;R$ 29,83;SISRP;MULTILASER;10/09/2021;09491099000146;Micro Empresa;MINISTERIO DEFESA;160202;2021;5;MATERIAIS;R$ 29,83
1618988;00019/2021;00278;Pregão;449835;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, VELOCIDADE GRAVAÇÃO:10 MBPS, VELOCIDADE LEITURA:40 MBPS, COMPATIBILIDADE SISTEMAS:WINDOWS 7, WINDOWS 8, WINDOWS 10 E LINUX, TIPO:PEN DRIVE;UNIDADE;20;29,84;SCORPION INFORMATICA  EIRELI;COMANDO DO EXERCITO;160203 - 2 BATALHAO DE ENGENHARIA DE CONSTRUCAO;Pregão Eletrônico -  Material permanente e de consumo de informática, eletrônicos e equipamentos de comunicações, bem como ferramentas e peças para manutenção dos equipamentos.;R$ 30,7;SISRP;MULTILASER;15/10/2021;04567265000127;Pequena Empresa;MINISTERIO DEFESA;160203;2021;5;MATERIAIS;R$ 29,84
