id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1608740;00001/2021;00009;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;2;800;LBTECH DISTRIBUIDORA E COMERCIO DE INFORMATICA EIRELI;CONSELHO REGIONAL DE EDUCAÇÃO FÍSICA 17 REG.;927216 - CONSELHO REGIONAL DE EDUCAÇÃO FÍSICA 17ª REG;Pregão Eletrônico -  Aquisição e fornecimento de equipamentos e materiais de informática, todos novos e sem uso, visando o atendimento às necessidades administrativas do Conselho Regional de Educação Física da 17ª Região   Estado do Mato Grosso, conforme condições, quantidades e exigências estabelecidas no Edital e seus anexos.;R$ 896,33;SISPP;TOSHIBA;07/10/2021;35459909000197;Micro Empresa;CONSELHO REGIONAL DE EDUCAÇÃO FÍSICA 17 REG.;927216;2021;5;MATERIAIS;R$ 800
194228;00028/2021;00153;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;30;808;JACSON EICHSTAEDT 01109061951;ESTADO DO PARANA;926782 - CONSÓRCIO INTERMUN.DE SAÚDE DE PATO BRANCO/PR;Pregão Eletrônico -  Formação de registro de preços para aquisição parcelada de materiais de expediente e suprimentos para informática em geral, de acordo com as condições e especificações constantes no presente edital, inclusive em seus anexos, notadamente o anexo I que vincula o termo de referência.;R$ 836;SISRP;SEAGATE;21/10/2021;39791096000199;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;926782;2021;5;MATERIAIS;R$ 808
1178589;00006/2021;00009;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;30;809,3;GYN COMERCIO DE PRODUTOS EM T.I EIRELI;DEPARTAMENTO DE POLICIA FEDERAL;200354 - SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - MS;Pregão Eletrônico -  Registro de preços para futuras a aquisição de materiais de processamento de dados e materiais elétricos para suprir as necessidades da Superintendência da Polícia Federal do Estado do Mato Grosso do Sul e suas unidades subordinadas, conforme condições, quantidades e  exigências estabelecidas no Edital e seus anexos.;R$ 809,3;SISRP;ADATA;13/07/2021;30426527000143;Pequena Empresa;MINISTERIO DA JUSTICA;200354;2021;5;MATERIAIS;R$ 809,3
1619196;00019/2021;00276;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;4;843,02;SCORPION INFORMATICA  EIRELI;COMANDO DO EXERCITO;160203 - 2 BATALHAO DE ENGENHARIA DE CONSTRUCAO;Pregão Eletrônico -  Material permanente e de consumo de informática, eletrônicos e equipamentos de comunicações, bem como ferramentas e peças para manutenção dos equipamentos.;R$ 867,45;SISRP;TOSHIBA;15/10/2021;04567265000127;Pequena Empresa;MINISTERIO DEFESA;160203;2021;5;MATERIAIS;R$ 843,02
1114848;00010/2020;00078;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;50;844,66;ATACALIMP ATACADO DA LIMPEZA LTDA;DEPARTAMENTO DE POLICIA FEDERAL;200380 - SUPERINTENDENCIA REG.DEP.POLICIA FEDERAL - AC;Pregão Eletrônico -  Aquisição de diversos materiais de consumo, permanente e TI para atender as necessidades da superintendência regional da polícia federal no Acre, delegacias descentralizadas e postos de fiscalização.;R$ 844,66;SISRP;SEAGATE;26/02/2021;00094051000391;Micro Empresa;MINISTERIO DA JUSTICA;200380;2021;5;MATERIAIS;R$ 844,66
154459;00247/2021;00003;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;2;850;PUBLIC SHOP ELETRO ELETRONICOS EIRELI;ESTADO DO RIO DE JANEIRO;986001 - PREF.MUN.DO RIO DE JANEIRO/RJ;Pregão Eletrônico -  Aquisição de peças e componentes de informática, pertencente(s) à(s) classe(s) 5965, 6730, 7440, 7445 e 7740, devidamente descritos, caracterizados e especificados no edital e/ou no Termo de Referência, na forma da lei.;R$ 1.250;SISPP;SEAGATE;04/10/2021;34354190000167;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;986001;2021;5;MATERIAIS;R$ 850
1995749;00019/2021;00002;Dispensa de Licitação;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;3;864,19;VEC COMERCIO DE INSTRUMENTOS E MATERIAIS PARA USO MEDICO, CIRURGICO, HOSPITALAR;COMISSAO NACIONAL DE ENERGIA NUCLEAR;113201 - SAE-CNEN-COMIS.NACIONAL DE ENERGIA NUCLEAR/RJ;Aquisição de Material de Consumo de TI . Local de entrega: RIO DE JANEIRO;-;SISPP;PREMIUM;26/05/2021;31907225000150;Micro Empresa;MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO;113201;2021;6;MATERIAIS;R$ 864,19
1128849;00004/2020;00037;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;4;900;INFORSERVICE COMERCIO E SERVICOS DE TELECOMUNICACAO LTDA;FUNDACAO NACIONAL DO INDIO;194005 - COORDENAÇÃO REGIONAL ALTO PURUS;Pregão Eletrônico -  Registro de Preços para aquisição de material permanente (barcos, motores, rádios, equipamentos de informática, entre outros) através de Pregão Eletrônico por Sistema de Registro de Preço - SRP, a fim de apoiar as atividades de Proteção, Fiscalização e Gestão Ambiental em Terras Indígenas e demais atividades desenvolvidas pela equipe do Serviço de Gestão Ambiental e Territorial da Coordenação Regional Alto Purus.;R$ 919,98;SISRP;SEAGATE;19/01/2021;07237884000141;Micro Empresa;MINISTERIO DA JUSTICA;194005;2021;5;MATERIAIS;R$ 900
1616241;00049/2020;00065;Pregão;465556;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:128 GB, TIPO CARTAO:MEMORY CARD, USO:CÂMERA FOTOGRÁFICA E FILMADORA, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;5;910;PRISMA COMERCIO VAREJISTA E ATACADISTA EIRELI;INST.FED.DE EDUC.,CIENC.E TEC. DO RS;158328 - INST.FED.DO RS/CAMPUS CAXIAS;Pregão Eletrônico -  Aquisição de Itens de Tecnologia da Informação e Comunicação para o Campus Caxias do Sul do IFRS;R$ 1.000;SISRP;SILICOM POWER;02/03/2021;24583804000129;Pequena Empresa;MINISTERIO DA EDUCACAO;158328;2021;5;MATERIAIS;R$ 910
1492428;00149/2020;00050;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;100;911;FILIPEFLOP COMPONENTES ELETRONICOS EIRELI;UNIVERSIDADE FEDERAL DE SANTA MARIA;153164 - UNIVERSIDADE FEDERAL DE STA.MARIA/RS;Pregão Eletrônico -  Registro de Preços  para aquisição de equipamentos (fresadora, estação de solda, impressora 3D, etc) destinado ao CTISm/UFSM e Instituto Federal Farroupilha - Campus Jaguari.;R$ 1.200;SISRP;RASPBERRY;07/01/2021;12672380000190;Pequena Empresa;MINISTERIO DA EDUCACAO;153164;2021;5;MATERIAIS;R$ 911
1618467;00001/2021;00025;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;6;966;CARLOS ANTONIO TOMAZ;COMANDO DO EXERCITO;160469 - 2 GRUPO ARTILHARIA CAMPANHA AUTOPROPULSADO;Pregão Eletrônico -  Aquisição de material de processamento de dados para atender as necessidades da Seção de Informática do 2º Grupo de Artilharia de Campanha Leve. (PE nº 01/2021);R$ 1.191;SISRP;HD WD RED NAS;10/08/2021;29402821000136;Micro Empresa;MINISTERIO DEFESA;160469;2021;5;MATERIAIS;R$ 966
525483;44605/2021;00003;Pregão;467011;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CARTÃO PLÁSTICO:(APROXIMADAMENTR) 550 X 850 X 1 MM, TIPO:PEN CARD;UNIDADE;270;1139,29;ADVANTECH BRASIL LTDA;FURNAS-CENTRAIS ELETRICAS S.A.;910809 - CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A;Pregão Eletrônico -  Composição de Ata de Registro de Preços para aquisição de equipamentos da Rede de Supervisão de Sistemas   RSS, para modernização das instalações de transmissão e de geração de energia elétrica da Eletronorte.;R$ 1.511,44;SISRP;LRLINK;25/06/2021;03800074000281;Outros;MINISTERIO DE MINAS E ENERGIA;910809;2021;5;MATERIAIS;R$ 1139,29
205922;00004/2021;00031;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;1;1404;ISRAEL MOTTA DE SOUZA JUNIOR;ESTADO DE SAO PAULO;459762 - FACULDADE DE MEDICINA DE JUNDIAÍ/SP;Pregão Eletrônico -  Aquisição de materiais e equipamentos de informática para a Faculdade de Medicina de Jundiaí, localizada na Rua Francisco Telles, 250   Vila Arens   Jundiaí - SP, conforme especificações do Anexo II deste edital.;R$ 1.404;SISPP;SEAGATE;10/09/2021;28862607000108;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;459762;2021;5;MATERIAIS;R$ 1404
212669;00022/2021;00011;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;4;1440;MARCELO VITOR PETRAZZINI;ESTADO DE TOCANTINS;925814 - TRIBUNAL DE JUSTIÇA DO ESTADO DE TOCANTINS;Pregão Eletrônico -  Aquisição futura de equipamentos tecnológicos para modernização da estrutura tecnológica da ESMAT e Centro de Comunicação Social - CECOM.;R$ 1.883,6;SISRP;SEAGATE;16/06/2021;37744450000107;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925814;2021;5;MATERIAIS;R$ 1440
297254;00004/2021;00007;Pregão;473093;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:MICRO SD, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:CLASSE 10;UNIDADE;30;1530;VIDEO MAIS COMERCIO E SERVICOS DE AUDIO E VIDEO EIRELI;EMPRESA BRASIL DE COMUNICAÇÃO;115406 - EMPRESA BRASIL DE COMUNICAÇÃO;Pregão Eletrônico -  Contratação de empresa especializada para aquisição de MATERIAL ELÉTRICO E ELETRÔNICO E MATERIAL DE ÁUDIO, VÍDEO & FOTO visando à reposição do estoque do Almoxarifado e para o atendimento das necessidades da Empresa por um período médio de 12 (doze) meses, por Sistema de Registro de Preço.;R$ 1.700;SISRP;SONY;03/03/2021;27975535000134;Pequena Empresa;PRESIDENCIA DA REPUBLICA;115406;2021;5;MATERIAIS;R$ 1530
93865;00007/2021;00005;Pregão;430834;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 TB., INTERFACE:CONEXÃO USB 3.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:HARD DISK EXTERNO;UNIDADE;9;1982,75;SCORPION INFORMATICA  EIRELI;MINISTERIO PUBLICO DA UNIAO;200043 - PROCURADORIA DA REPUBLICA NO RIO DE JANEIRO;Pregão Eletrônico -  Registro de Preço para eventual aquisição de equipamentos IP de CFTV (Circuito Fechado de Televisão) para as Procuradorias da República nos Municípios vinculadas à Procuradoria da República no Estado do Rio de Janeiro   PR/RJ, não contemplando o serviço de instalação.;R$ 2.129,2;SISRP;WESTERN DIGITAL;17/08/2021;04567265000127;Pequena Empresa;MINISTERIO PUBLICO DA UNIAO;200043;2021;5;MATERIAIS;R$ 1982,75
1753278;00019/2021;00002;Dispensa de Licitação;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;1;2722;ELEVADORES ALCER LTDA;CENTRO NACIONAL DE TEC ELETRONICA AVANçADA SA;245209 - CENTRO NAC. DE TECN ELETRONICA AVANCADA S/A;Aquisição de peças para a realização da manutenção corretiva do elevador social do prédio Adminsitrativo da Ceitec.;-;SISPP;TK;23/06/2021;08787861000173;Pequena Empresa;MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO;245209;2021;6;MATERIAIS;R$ 2722
101396;00007/2021;00064;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;1;2750;L F DA CRUZ OLIVEIRA EIRELI;ESTADO DO PARA;980391 - PREFEITURA MUN. DE NOVA ESPERANÇA DO PIRIÁ;Pregão Eletrônico -  Aquisição de Suprimentos e Materiais de Informática para atender as demandas da Prefeitura Municipal de Nova Esperança do Piriá, Secretarias e Fundos.;R$ 2.750;SISRP;ASUSTOR;05/04/2021;26477222000193;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;980391;2021;5;MATERIAIS;R$ 2750
489723;44605/2021;00004;Pregão;467011;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CARTÃO PLÁSTICO:(APROXIMADAMENTR) 550 X 850 X 1 MM, TIPO:PEN CARD;UNIDADE;20;5000,27;ADVANTECH BRASIL LTDA;FURNAS-CENTRAIS ELETRICAS S.A.;910809 - CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A;Pregão Eletrônico -  Composição de Ata de Registro de Preços para aquisição de equipamentos da Rede de Supervisão de Sistemas   RSS, para modernização das instalações de transmissão e de geração de energia elétrica da Eletronorte.;R$ 5.263,44;SISRP;ADVANTECH;25/06/2021;03800074000281;Outros;MINISTERIO DE MINAS E ENERGIA;910809;2021;5;MATERIAIS;R$ 5000,27
