id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
99996;00093/2021;00037;Pregão;415484;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, CARACTERÍSTICAS ADICIONAIS:CORPO PLÁSTICO, ADAPTADOR COM PROTEÇÃO METÁLICA, TIPO:PEN DRIVE;UNIDADE;300;21;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DE MINAS GERAIS;984637 - PREFEITURA MUNICIPAL DE ITABIRITO/MG;Pregão Eletrônico -  Registro de Preço para futura e eventual contratação de pessoa jurídica para fornecimento de acessórios de informática, periféricos, peças e ferramentas para apoio à manutenção em atendimento às demandas da Prefeitura Municipal de Itabirito.;R$ 45;SISRP;OEM;27/08/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;984637;2021;5;MATERIAIS;R$ 21
464950;00008/2021;00027;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;40;21;BRENDON DAMASCENO SIMOA 70360087175;ESTADO DE MINAS GERAIS;984273 - PREF.MUN.DE CARLOS CHAGAS/MG;Pregão Eletrônico -  Registro de Preços para eventual e futura aquisição de equipamentos de informática, para estruturação das diversas Secretarias Municipais e os seus respectivos setores;R$ 39,3;SISRP;MULTILASER;25/08/2021;34494895000180;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;984273;2021;5;MATERIAIS;R$ 21
601373;00007/2020;00062;Pregão;345981;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;8;21,26;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 21,26
108903;00007/2020;00170;Pregão;345981;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS;UNIDADE;2;21,26;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 21,26
1996955;00006/2021;00010;Dispensa de Licitação;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;30;21,2866;VIPE COMERCIAL EIRELI;COMANDO DA MARINHA;773000 - DIRETORIA DE FINANCAS DA MARINHA;Capa pp A4 cristal PCT c/50, cola bastão 19gr cis, cola polar br 90g, copo 200ml ps branco cx c/2500, fita corretiva 5mmx6m maxprint, fita dupla face 18x30, grampo 26/6 cx c/5000, guardanapo 22x23 cm pct c/50 coquetel, papel criativo(COLOR SET) dobradura 75g pct c/48, pasta L of cristal c/10 271H, pen drive 8GB, pilha amarela zinco AA c/4 rayovac, pilha amarela zinco AAA c/4 rayovac.;-;SISPP;MULTILASER;28/07/2021;17526067000167;Pequena Empresa;MINISTERIO DEFESA;773000;2021;6;MATERIAIS;R$ 21,2866
2000346;00040/2021;00001;Dispensa de Licitação;394632;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;30;21,49;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DO EXERCITO;160470 - 12 GRUPO DE ARTILHARIA DE CAMPANHA;Aquisição de Pen Drive, 16gb;-;SISPP;OEM;17/06/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;160470;2021;6;MATERIAIS;R$ 21,49
1621151;00004/2021;00084;Pregão;396111;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, VELOCIDADE GRAVAÇÃO:MÁXIMA 8 MBPS, VELOCIDADE LEITURA:MÁXIMA 20 MBPS, CARACTERÍSTICAS ADICIONAIS:CAPA/CORPO PLÁSTICO CUSTOMIZADO/CONF. MODELO ÓRGÃO, COMPATIBILIDADE SISTEMAS:WINDOWS XP/VISTA/7/MACINTOSH/LINUX.PLUG & PLAY, TIPO:PEN DRIVE;UNIDADE;60;21,5;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DO EXERCITO;160364 - COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA/RS;Pregão Eletrônico -  Aquisição de material permanente e de consumo relativo a Informática.;R$ 21,5;SISRP;OEM;15/07/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;160364;2021;5;MATERIAIS;R$ 21,5
1996134;00544/2021;00002;Dispensa de Licitação;367205;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE ARQUIVOS, VELOCIDADE GRAVAÇÃO:25 MBPS, VELOCIDADE LEITURA:30 MBPS, CARACTERÍSTICAS ADICIONAIS:CABO EXTENSOR USB/ALÇA SEGURANÇA E TRANSPORTE/CD-R, COMPATIBILIDADE SISTEMAS:WINDOWS XP, 2000, ME E LINUX, TIPO:PEN DRIVE;UNIDADE;6;21,6666;FRANCISCO DE ASSIS P PORTILHO COMERCIO;UNIVERSIDADE FEDERAL DO PARA;153063 - UNIVERSIDADE FEDERAL DO PARA/PA;Aquisição de Materiais de Processamento de Dados. (Osias (91) 3201-7078, email cpgacameta@ufpa.br).;-;SISPP;MILTILASER;15/10/2021;05797900000125;Micro Empresa;MINISTERIO DA EDUCACAO;153063;2021;6;MATERIAIS;R$ 21,6666
194640;00080/2021;00032;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;52;21,7;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DO PARANA;985487 - PREFEITURA MUNICIPAL DE MARIPA;Pregão Eletrônico -  Aquisição(ões) de equipamentos de informática e eletrônicos para reequipar as estruturas e manter as atividades das secretarias do Município de Maripá/PR.;-;SISRP;OEM/WERNETECH;05/11/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;985487;2021;5;MATERIAIS;R$ 21,7
97104;00059/2021;00094;Pregão;394632;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;25;21,74;SCORPION INFORMATICA  EIRELI;ESTADO DE SAO PAULO;987231 - PREFEITURA MUNICIPAL DE VARGEM GRANDE DO SUL;Pregão Eletrônico -  Registro de Preços para aquisição de diversos materiais de escritório visando suprir as necessidades dos departamentos da prefeitura municipal de Vargem Grande do Sul/SP e da Autarquia SAE   Serviço Autônomo de Água e Esgoto de Vargem Grande do Sul/SP, pelo período de 12 meses.;R$ 30,73;SISRP;MULTILASER;23/09/2021;04567265000127;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;987231;2021;5;MATERIAIS;R$ 21,74
1297208;00015/2020;00223;Pregão;427937;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:16 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7;UNIDADE;866;21,74;MARY DUDA COMERCIO DE MATERIAL PARA CONSTRUCAO E SERVICOS DE DECORACAO EIRELI;COMANDO DO EXERCITO;160186 - BASE DE ADMINISTRAçãO DO QGEX;Pregão Eletrônico -  Aquisição de materiais de consumo, de acondicionamento e embalagem, copa e cozinha, elétrico e eletrônico, expediente, farmacológico, gêneros de alimentação, limpeza e produtos de higienização, manutenção de bens móveis, manutenção de bens imóveis/instalações, processamento de dados, proteção e segurança, uniformes e aviamentos, visando suprir a demanda de materiais de uso comum do Almoxarifado Central do Quartel-General do Exército, atendendo as necessidades da B Adm QGEx.;R$ 23,13;SISRP;MAXPRINT;26/02/2021;21256099000167;Micro Empresa;MINISTERIO DEFESA;160186;2021;5;MATERIAIS;R$ 21,74
1364641;00009/2021;00067;Pregão;387366;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:4 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;369;21,74;SCORPION INFORMATICA  EIRELI;COMANDO DO EXERCITO;160211 - 20 BATALHAO DE INFANTARIA BLINDADO;Pregão Eletrônico -  Aquisição de material de Expediente (CCALC);R$ 25,08;SISRP;MULTILASER;01/11/2021;04567265000127;Pequena Empresa;MINISTERIO DEFESA;160211;2021;5;MATERIAIS;R$ 21,74
1988669;00004/2021;00002;Dispensa de Licitação;394597;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, INTERFACE:USB 2.0, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:ADAPTADOR USB RETRÁTIL, TIPO:PEN DRIVE;UNIDADE;90;21,83;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;155007 - EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES;Aquisição de material de expediente para reabastecimento do almoxarifado da sede da Empresa Brasileira de Serviços Hospitalares   Ebserh,  localizada no Setor Comercial Sul - SCS, Quadra 9, Edifício Parque Cidade Corporate, Bloco C, 1º ao 3º pavimentos, CEP 70308-200, em Brasília-DF, conforme Termo de Referência disponível em https://www.gov.br/ebserh/pt-br/acesso-a-informacao/licitacoes-e-contratos/dispensas-e-inexigibilidade.;-;SISPP;OEM;02/06/2021;33479392000172;Micro Empresa;MINISTERIO DA EDUCACAO;155007;2021;6;MATERIAIS;R$ 21,83
1917625;00056/2021;00016;Dispensa de Licitação;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;20;21,89;BILENNIUM INFORMATICA E SERVICOS LTDA;INDUSTRIA DE MATERIAL BELICO DO BRASIL;168003 - IMBEL-INDUSTRIA DE MATERIAL BELICO DO BRASIL;Aquisição de materiais: elétrico e eletrônicos, de expediente, acondicionamento e embalagem e material de TIC (Tecnologia da Informação); visando atender a Diretoria de Mercado e o Almoxarifado e Seções da IMBEL/Sede.;-;SISPP;PENDRIVE 8GB;11/08/2021;02883892000141;Pequena Empresa;MINISTERIO DEFESA;168003;2021;6;MATERIAIS;R$ 21,89
409245;00053/2021;00121;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;15;21,99;PAPELARIA FAVARETTO E PIMENTEL LTDA;ESTADO DO PARANA;985475 - PREFEITURA MUN DE FLOR DA SERRA DO SUL;Pregão Eletrônico -  REGISTRO DE PREÇOS para futura e eventual aquisição de Materiais de Expediente diversos, para atender as necessidades de todas as secretarias municipais.;R$ 27,17;SISRP;MULTILASER;03/11/2021;13868451000197;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;985475;2021;5;MATERIAIS;R$ 21,99
113272;00032/2021;00270;Pregão;368134;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;432;21,99;ALT SOLUCOES EDUCACIONAIS LTDA;ESTADO DO PARANA;987471 - PREFEITURA MUNICIPAL DE CAMBE;Pregão Eletrônico -  Registro de Preços para a Contratação de pessoa jurídica para o eventual fornecimento, de forma parcelada, de materiais de expediente, para atender a estrutura geral deste Município.;R$ 22;SISRP;MULTILASER;28/05/2021;39853444000105;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987471;2021;5;MATERIAIS;R$ 21,99
545557;00004/2021;00004;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;250;22;EASYTECH INFORMATICA E SERVICOS LTDA;ESTADO DE TOCANTINS;925402 - TRIBUNAL DE CONTAS DO ESTADO DE TOCANTINS;Pregão Eletrônico -  Contratação de empresa para fornecimento de SUPRIMENTOS DE INFORMA TICA, atender as demandas desta Corte de Contas.;R$ 31,82;SISRP;MULTILASER;25/06/2021;05462543000144;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;925402;2021;5;MATERIAIS;R$ 22
267891;00019/2020;00073;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;100;22;AMPLA COMERCIAL EIRELI;ESTADO DE TOCANTINS;926194 - DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN;Pregão Eletrônico -  Aquisição de material de consumo.;R$ 39,73;SISRP;MULTILASER;05/04/2021;05891838000136;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;926194;2021;5;MATERIAIS;R$ 22
87461;00018/2021;00015;Pregão;460553;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:8 GB, INTERFACE:USB, APLICAÇÃO:ARMAZENAMENTO DE DADOS, TIPO:PEN DRIVE;UNIDADE;550;22;F. C. SANTOS COMERCIO DE PRODUTOS DE INFORMATICA E MATERIAIS DE LIMPEZA LTDA;ESTADO DE TOCANTINS;925957 - SECRETARIA DA SEG.PÚBLICA DO ESTADO DO TO;Pregão Eletrônico -  Aquisição de material de expediente (caneta, lápis, clips, marca texto e outros);R$ 35;SISRP;MULTILASER;05/05/2021;33830168000183;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925957;2021;5;MATERIAIS;R$ 22
1616220;00004/2021;00038;Pregão;392690;MEMÓRIA FLASH;MEMÓRIA FLASH, CAPACIDADE:32 GB, TIPO:PEN DRIVE, INTERFACE:USB 2.0 E WINDOWS XP/VISTA/7, CARACTERÍSTICAS ADICIONAIS:ACABAMENTO EMBORRACHADO/RESISTENTE À AGUA, ACESSÓRIOS:CABO EXTENSOR USB 2.0;UNIDADE;105;22;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DO EXERCITO;160364 - COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA/RS;Pregão Eletrônico -  Aquisição de material permanente e de consumo relativo a Informática.;R$ 22;SISRP;OEM;15/07/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;160364;2021;5;MATERIAIS;R$ 22
