id_seq; Identificação da Compra; Número do Item; Modalidade; Código do CATMAT/CATSER; Item;Unidade de Fornecimento; Quantidade Ofertada; Valor Unitário;Fornecedor; Órgão; UASG - Unidade Gestora; Objeto da compra; Valor proposto unitário; Descrção; Forma da compra; Marca; Data resultado;CNPJ/CPF Fornecedor; Porte Fornecedor; Orgão Superior; Número UASG; Ano compra; Painel; Data da Compra
1609219;00003/2021;00021;Pregão;385479;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:SDHC, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS;UNIDADE;20;29,9;MARC COMERCIO DE MATERIAIS, TECNOLOGIA E SERVICOS LTDA;ESTADO DE MINAS GERAIS;984233 - PREFEITURA MUNICIPAL DE CANAÃ/MG;Pregão Eletrônico -  Aquisição de equipamentos e suprimentos de informática e telefonia.;R$ 46,67;SISRP;HOOPSON;03/09/2021;27995686000154;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;984233;2021;5;MATERIAIS;R$ 29,9
1622844;00025/2020;00204;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;3.610;29,9;EMMENSA VAREJISTA DE SUPRIMENTOS E ALIMENTOS EIRELI;INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE;158126 - INST.FED.SUL R.GRANDENSE;Pregão Eletrônico -  O objeto da presente licitação é a escolha da proposta mais vantajosa para a eventual aquisição de materiais de expediente para atender ás demandas administrativas da Coordenadoria de Material e Patrimônio da Reitoria do Ifsul- Rs, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;R$ 32,92;SISRP;KINGSTON;22/04/2021;13573964000170;Micro Empresa;MINISTERIO DA EDUCACAO;158126;2021;5;MATERIAIS;R$ 29,9
526577;00021/2021;00005;Pregão;433939;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:16 GB, TIPO CARTAO:SD CARD, USO:INFORMÁTICA;UNIDADE;30;29,9;IMPACTA TELECOM E SEGURANÇA ELETRONICA LTDA;ESTADO DO MARANHAO;981287 - PREFEITURA MUNICIPAL DE ZÉ DOCA;Pregão Eletrônico -  Eventuais aquisições de equipamentos e materiais de informática para o Município;R$ 45,73;SISRP;MULTILASER;02/06/2021;21977396000100;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981287;2021;5;MATERIAIS;R$ 29,9
1315989;00030/2021;00026;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;50;29,99;MARCA BRASIL COMERCIO E SERVICOS GRAFICOS LTDA;COMANDO DA AERONAUTICA;120630 - BASE AÉREA DE MANAUS;Pregão Eletrônico -  Aquisição de materiais gráficos e de publicidade para a assessoria de comunicação social em proveito da Base Aérea de Manaus e Unidades Apoiadas;R$ 29,99;SISRP;MARCA BRASIL;16/08/2021;06889405000109;Pequena Empresa;MINISTERIO DEFESA;120630;2021;5;MATERIAIS;R$ 29,99
2020955;03036/2021;00010;Dispensa de Licitação;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;5;29,998;MANHUACU CONSTRUCAO, TERCEIRIZACAO E COMERCIALIZACAO DE MATERIAIS EIRELI;UNIVERSIDADE FEDERAL DE CATALAO;156679 - UNIVERSIDADE FEDERAL DE CATALAO;Aquisição de material de TIC.;-;SISPP;TAMBASAOUSIMILAR;15/07/2021;30814518000120;Micro Empresa;MINISTERIO DA EDUCACAO;156679;2021;6;MATERIAIS;R$ 29,998
96936;00008/2021;00007;Pregão;473093;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:MICRO SD, APLICAÇÃO:ARMAZENAMENTO DE DADOS, CARACTERÍSTICAS ADICIONAIS:CLASSE 10;UNIDADE;120;30;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;ESTADO DO PIAUI;981223 - PREF.MUN. DE URUCUI;Pregão Eletrônico -  Registro de Preços para eventual e futura contratação de empresa para aquisição de equipamentos, materiais e suprimentos de informática, para suprir as necessidades de todas as unidades da Prefeitura Municipal de Uruçuí/PI.;R$ 65;SISRP;LEXAR;05/07/2021;33479392000172;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981223;2021;5;MATERIAIS;R$ 30
595611;00031/2021;00087;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;100;30;A. P. GONCALVES COMERCIAL;ESTADO DO PARA;925404 - SECRETARIA EXECUTIVA DO ESTADO DA FAZENDA PA;Pregão Eletrônico -  Aquisição de MATERIAIS DE CONSUMO a fim de atender as demandas das unidades fazendárias desta Secretaria de Estado da Fazenda do Pará - SEFA/PA;R$ 40,2;SISPP;MULTILASER;07/10/2021;06943213000133;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925404;2021;5;MATERIAIS;R$ 30
1621335;00033/2021;00006;Pregão;385479;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:32 GB, TIPO CARTAO:SDHC, APLICAÇÃO:ARMAZENAR FOTOS, IMAGENS E DADOS;UNIDADE;27;30;JOSE RONYERDD FERREIRA RAMIRO;FUNDACAO OSWALDO CRUZ;254501 - INSTITUTO DE CIÊNCIA E TEC. EM BIOMODELOS;Pregão Eletrônico -  Aquisição de itens de Informática-Consumo.;R$ 61,62;SISRP;MICRO DATA;30/08/2021;22361150000163;Micro Empresa;MINISTERIO DA SAUDE;254501;2021;5;MATERIAIS;R$ 30
1618132;00054/2020;00097;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;40;30;IDEAL INFORMATICA EIRELI;COMANDO DO EXERCITO;160026 - COMANDO DA 22ª BRIGADA DE INFANTARIA DE SELVA;Pregão Eletrônico -  Aquisição de material e suprimentos de informática.;R$ 40,25;SISRP;MULTILASER;14/07/2021;23811891000161;Pequena Empresa;MINISTERIO DEFESA;160026;2021;5;MATERIAIS;R$ 30
78819;00009/2021;00033;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;8;30;AZULDATA TECNOLOGIAS EIRELI;ESTADO DO PARANA;987993 - PREFEITURA MUNICIPAL DE TUPASSI/PR;Pregão Eletrônico -  Contratação de empresas para fornecimento de produtos de uso em diversos Setores: Lote 01: Mat. Permanente   Processamento de Dados; Lote 02: Mat. Permanente   Áudio, Vídeo e Foto; Lote 03: Mat. Permanente   Ferramentas; Lote 04: Mat. Permanente   Material de Expediente; Lote 05: Mat. de Consumo   Processamento de Dados; Lote 06: Mat. de Consumo   Áudio, Vídeo e Foto; Lote 07: Mat. de Consumo   Ferramentas; Lote 08: Mat. de Consumo   Mat. Elétrico; e Lote 09: Mat. de Exp.;R$ 60,95;SISPP;MULTILASER;15/06/2021;40143803000110;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;987993;2021;5;MATERIAIS;R$ 30
1907570;00090/2021;00002;Dispensa de Licitação;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;5;30;MUNDO ON COMERCIO DE ELETRONICOS LTDA;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;153114 - UFRS-UNIVERSIDADE FEDERAL DO RS/RS;Materiais indispensáveis para o funcionamento do laboratório.;-;SISPP;MUNDO ON COMERCIO;30/09/2021;22229458000150;Micro Empresa;MINISTERIO DA EDUCACAO;153114;2021;6;MATERIAIS;R$ 30
275466;00107/2021;00197;Pregão;258664;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:16 MB, TIPO CARTAO:COMPACT FLASH, USO:CAMERA FOTOGRÁFICA DIGITAL, APLICAÇÃO:GRAVAÇÃO DE IMAGENS FOTOGRÁFICAS;UNIDADE;10;30,11;SCORPION INFORMATICA  EIRELI;ESTADO DO PARANA;987791 - PREFEITURA MUNICIPAL DE PRUDENTÓPOLIS/PR;Pregão Eletrônico -  Registro de Preços para aquisição de materiais de custeio como: produtos de limpeza, materiais de expediente, gêneros alimentícios perecíveis e não perecíveis, materiais de consumo em geral, gêneros alimentícios de panificação, material de armarinho, jogos pedagógicos e educativos, materiais elétricos, materiais de informática e uniforme, para a execução do convênio nº 823564/2015, Programa SICONV nº 5500020150002.;R$ 63,43;SISRP;SANDISK;16/09/2021;04567265000127;Pequena Empresa;REPUBLICA FEDERATIVA DO BRASIL;987791;2021;5;MATERIAIS;R$ 30,11
168130;00007/2020;00172;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;2;30,19;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 30,19
477403;00007/2020;00064;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;8;30,19;BELCLIPS DISTRIBUIDORA LTDA;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188 - CONSELHO REGIONAL DE ENFERMAGEM DE M. GERAIS;Pregão Eletrônico -  Registro de Preços para futura e eventual Aquisição de Material de Expediente, conforme especificações do Edital e seus Anexos.;R$ 1.000;SISRP;MULTILASER;21/01/2021;25897729000133;Pequena Empresa;CONSELHO REGIONAL DE ENFERMAGEM DE MG;926188;2021;5;MATERIAIS;R$ 30,19
1622594;00002/2020;00016;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;29;30,3;SAFE - SUPPLY & IT SUPRIMENTOS LTDA;COMANDO DO EXERCITO;160357 - 12 COMPANHIA DE COMUNICACOES;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais de informática para a 12ª Cia Com Mec e Unidades Gestoras do GCALC da 2ª Bda C Mec, conforme condições estabelecidas no Edital e seus anexos.;R$ 45;SISRP;MULTILASER;08/01/2021;14183614000160;Pequena Empresa;MINISTERIO DEFESA;160357;2021;5;MATERIAIS;R$ 30,3
504594;00003/2021;00239;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;200;30,35;ELIANE DO NASCIMENTO CAMPOS;ESTADO DA PARAIBA;981975 - PREFEITURA MUNICIPAL DE CAJAZEIRAS;Pregão Eletrônico -  Constitui objeto da respectiva solicitação: registro de preços para a aquisição de material de expediente, papelaria, brinquedos educativos, itens de informática e materiais permanentes para atender as demandas da secretaria municipal de educação, escolas e creches do sistema municipal de ensino do município de Cajazeiras   PB.;R$ 49,95;SISRP;SANDISK;25/02/2021;13094898000156;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981975;2021;5;MATERIAIS;R$ 30,35
98884;00014/2021;00051;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;86;30,41;W. A DOS SANTOS RIVEIRA COMERCIO E SERVICOS;ESTADO DO RIO GRANDE DO NORTE;981645 - PREFEITURA MUNICIPAL DE CARAUBAS;Pregão Eletrônico -  Registro de preços visando a contratação de pessoa jurídica especializada para aquisição e fornecimento parcelado de material de expediente, atendendo as necessidades da Prefeitura Municipal de Caraúbas/RN.;R$ 49,9;SISRP;LEBOSS;17/05/2021;12139758000194;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;981645;2021;5;MATERIAIS;R$ 30,41
1614472;00002/2020;00157;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;20;30,5;SAFE - SUPPLY & IT SUPRIMENTOS LTDA;COMANDO DO EXERCITO;160357 - 12 COMPANHIA DE COMUNICACOES;Pregão Eletrônico -  Registro de preços para eventual aquisição de materiais de informática para a 12ª Cia Com Mec e Unidades Gestoras do GCALC da 2ª Bda C Mec, conforme condições estabelecidas no Edital e seus anexos.;R$ 45;SISRP;MULTILASER;08/01/2021;14183614000160;Pequena Empresa;MINISTERIO DEFESA;160357;2021;5;MATERIAIS;R$ 30,5
1252006;00075/2021;00067;Pregão;151033;MEMÓRIA FLASH;MEMÓRIA FLASH, MEMÓRIA FLASH;UNIDADE;110;30,7;DEZAIRE IMPORT LTDA;INST.FED. DE EDUC., CIENC. E TEC. CATARINENSE;158125 - INST.FED.DE EDUC., CIENC. E TEC. CATARINENSE;Pregão Eletrônico -  Aquisição de materiais gráficos, editoriais e de comunicação visual, para atender as necessidades do Instituto Federal Catarinense   Campus Fraiburgo, conforme condições e quantidades, inclusive as encaminhadas pelos órgãos e entidades participantes.;R$ 30,7;SISRP;MULTILASER;24/08/2021;05998655000114;Micro Empresa;MINISTERIO DA EDUCACAO;158125;2021;5;MATERIAIS;R$ 30,7
1622510;00045/2021;00067;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;139;31;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;COMANDO DA AERONAUTICA;120628 - BASE AÉREA DE BELÉM;Pregão Eletrônico -  Aquisição futura e eventual de Material de Manutenção de Informática e Periféricos para atender e suprir os constantes serviços de manutenção e reparo nos equipamentos de informática e comunicações, bem como o de periféricos, visando o bom funcionamento administrativo das seções da Base Aérea Belém e unidades apoiadas, conforme condições, quantidades, exigências e estimativas, estabelecidas neste instrumento.;R$ 160;SISRP;OEM;18/10/2021;33479392000172;Micro Empresa;MINISTERIO DEFESA;120628;2021;5;MATERIAIS;R$ 31
2029607;00038/2021;00001;Dispensa de Licitação;442411;MEMÓRIA EM CARTÃO MAGNÉTICO;MEMÓRIA EM CARTÃO MAGNÉTICO, CAPACIDADE MEMÓRIA:8 GB, TIPO CARTAO:MICRO SD, USO:INFORMÁTICA;UNIDADE;50;31,2;ANDRE MATIAS COMERCIO DE ARTIGOS DE PAPELARIA;ESTADO DE SANTA CATARINA;925045 - TRIBUNAL DE JUSTIÇA DO EST. DE SANTA CATARINA;ITEM DE PARTICIPAÇÃO EXCLUSIVA DE ME/EPP - Cartão de memória CLASS 10 MICRO SD 32 GB - Marca: MC 145 - Multilaser (Item necessário para substituição nas impressoras Samsung SCX 6545/6555).;-;SISPP;MULTIASER;14/06/2021;32111081000193;Micro Empresa;REPUBLICA FEDERATIVA DO BRASIL;925045;2021;6;MATERIAIS;R$ 31,2
1150718;00009/2021;00162;Pregão;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;220;31,4;RIBEIRO DA CRUZ COMERCIO E SERVICOS LTDA;COMANDO DO EXERCITO;160170 - COMANDO 23 BRIGADA DE INFANTARIA DE SELVA;Pregão Eletrônico -  Aquisição de material de expediente.;R$ 57,6;SISRP;U-TECH;04/08/2021;14846237000100;Micro Empresa;MINISTERIO DEFESA;160170;2021;5;MATERIAIS;R$ 31,4
2018318;00034/2021;00001;Dispensa de Licitação;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;3;31,53;WILLIAM BONILHA DE ARAUJO 32006456873;COMANDO DO EXERCITO;160469 - 2 GRUPO ARTILHARIA CAMPANHA AUTOPROPULSADO;Aquisição de material de expediente e de processamento de dados para o almox do 2º GACL.;-;SISPP;MULTILASER;23/06/2021;41207263000153;Micro Empresa;MINISTERIO DEFESA;160469;2021;6;MATERIAIS;R$ 31,53
1608617;00010/2021;00004;Pregão;355671;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:32 GB, INTERFACE:USB, TIPO:PEN DRIVE;UNIDADE;100;31,8;ANDERSON SOARES DE SOUZA COMERCIO DE EQUIPAMENTOS DE INFORMATICA;JUSTICA ELEITORAL;070002 - TRIBUNAL REGIONAL ELEITORAL DO ACRE;Pregão Eletrônico -  Formação de Registro de Preços, pelo prazo de 12 (doze) meses, para futura e eventual contratação de empresa especializada no fornecimento dos equipamentos especificados no Anexo I (Termo de Referência);R$ 90;SISRP;OEM;06/06/2021;33479392000172;Micro Empresa;JUSTICA ELEITORAL;070002;2021;5;MATERIAIS;R$ 31,8
1859166;00074/2021;00010;Dispensa de Licitação;467654;MEMÓRIA PORTÁTIL MICROCOMPUTADOR;MEMÓRIA PORTÁTIL MICROCOMPUTADOR, CAPACIDADE MEMÓRIA:16 GB, CARACTERÍSTICAS ADICIONAIS:ESTILO CANIVETE, MODELO GIRATÓRIO, TIPO:PEN DRIVE;UNIDADE;3;31,9;ALBERIS JOSE DA SILVA - EPP;COMANDO DO EXERCITO;160246 - DEPOSITO CENTRAL DE MUNICAO/RJ;Aquisição de materiais de informática para o DC MUN;-;SISPP;MAXPRINT;25/06/2021;04957560000190;Não Informado;MINISTERIO DEFESA;160246;2021;6;MATERIAIS;R$ 31,9
